sample_index,raw_smiles,raw_length,first_bos_position,first_eos_position,first_pad_position,termination_token,termination_reason,raw_tokens,effective_token_ids,last_non_special_token,ending_motif,parenthesis_balance,bracket_balance,unmatched_ring_digits,unmatched_ring_count,max_parenthesis_depth,max_bracket_depth,canonical_smiles,is_valid_rdkit,is_unique_among_valid,valid_occurrences,is_novel_vs_reference,invalid_reason,molecular_weight,logp,tpsa,hbd,hba,rotatable_bonds,qed_score,sa_score,passes_lipinski,clinical_score,scorer_recommendation,is_novel_scorer_flag
714,N[CcH](C(=O)N1CCCC1)[C(HH]1CC[CCCH](NS(=O)(=O)c2cc)(c2cC))C1=Ccc2CC12c2CC1COc2OC3(CC)COC(=C)CO1C1OO1F[roO1BS-FOrCF]rS3=,119,0,,,,max_length,<bos> N [ C c H ] ( C ( = O ) N 1 C C C C 1 ) [ C ( H H ] 1 C C [ C C C H ] ( N S ( = O ) ( = O ) c 2 c c ) ( c 2 c C ) ) C 1 = C c c 2 C C 1 2 c 2 C C 1 C O c 2 O C 3 ( C C ) C O C ( = C ) C O 1 C 1 O O 1 F [ r o O 1 B S - F O r C F ] r S 3 =,18 21 15 23 17 22 5 15 5 13 19 6 18 8 15 15 15 15 8 6 21 15 5 17 17 22 8 15 15 21 15 15 15 17 22 5 18 20 5 13 19 6 5 13 19 6 23 9 23 23 6 5 23 9 23 15 6 6 15 8 13 15 23 23 9 15 15 8 9 23 9 15 15 8 15 19 23 9 19 15 10 5 15 15 6 15 19 15 5 13 15 6 15 19 8 15 8 19 19 8 16 21 27 26 19 8 14 20 7 16 19 27 15 16 22 27 20 10 13,=,rS3=,0,0,,0,3,1,,False,False,0,True,rdkit_parse_failure,,,,,,,,,,,,
715,NC(=O)NO,8,0,9.0,,<eos>,eos,<bos> N C ( = O ) N O <eos> C <eos> c ( C c ) C ( O ) 1 C c 2 C l c c 1 C O C c 1 1 C C C 1 1 O c C 1 C 1 1 ( = O ( = O C O ) C c ) C c c c C ( O ) 1 ( O ( [ C C ) ] C 1 C 2 C 1 C ) ( O O ) [ C 1 = O 2 1 C ] S O 1 # r C F # O o [ H F n C F o H ] 1 c l,18 15 5 13 19 6 18 19,O,O)NO,0,0,,0,1,0,NC(=O)NO,True,True,1,False,,76.05,-0.956,75.35,3.0,2.0,0.0,0.2566,2.5247,True,0.6809,Strong candidate,True
716,O=C1[CH]c(=Oc(CH(N1)c3ccc(-ccc3cnc2)c1cC1c)ccc)cc2,50,0,51.0,,<eos>,eos,<bos> O = C 1 [ C H ] c ( = O c ( C H ( N 1 ) c 3 c c c ( - c c c 3 c n c 2 ) c 1 c C 1 c ) c c c ) c c 2 <eos> c <eos> c 3 c C c ( F ) c c 1 c C C 1 c H ( C ) C 1 N C 1 C C C 1 C O ( C ) C 1 C C = O O 1 C O s O 1 c s 1 o # O o O s 3 c 3 S H r C 3 r l,19 13 15 8 21 15 17 22 23 5 13 19 23 5 15 17 5 18 8 6 23 10 23 23 23 5 7 23 23 23 10 23 25 23 9 6 23 8 23 15 8 23 6 23 23 23 6 23 23 9,2,)cc2,0,0,,0,3,1,,False,False,0,True,rdkit_parse_failure,,,,,,,,,,,,
717,O=C1c2ccccc2C(=O)C1c1ccccc1,27,0,28.0,,<eos>,eos,<bos> O = C 1 c 2 c c c c c 2 C ( = O ) C 1 c 1 c c c c c 1 <eos> <eos> c <eos> <eos> <eos> <eos> 1 2 C 1 C O 2 <eos> c 1 C 2 C c = O 1 c C C c 1 C c O 1 c 1 1 1 2 1 C 1 C O O 2 O C 1 ( C 1 [ C ) c 1 c ( C c C 1 C 3 = O H ) C ] 3 O 1 n 5 [ H 5 F 4 # H o N O F 2 H = B = -,19 13 15 8 23 9 23 23 23 23 23 9 15 5 13 19 6 15 8 23 8 23 23 23 23 23 8,1,ccc1,0,0,,0,1,0,O=C1c2ccccc2C(=O)C1c1ccccc1,True,True,1,False,,222.24,2.849,34.14,0.0,2.0,1.0,0.6951,1.8469,True,0.8498,Strong candidate,True
718,B1c1c(NC(=C)Cc2)ccccc3c1c12CC1CCCC1=C1COCNC1C2C(=O)cCC1ccC3cc11c2CC1,68,0,69.0,,<eos>,eos,<bos> B 1 c 1 c ( N C ( = C ) C c 2 ) c c c c c 3 c 1 c 1 2 C C 1 C C C C 1 = C 1 C O C N C 1 C 2 C ( = O ) c C C 1 c c C 3 c c 1 1 c 2 C C 1 <eos> <eos> <eos> C C C <eos> ( C ( O C C ( = O ) C ) C 1 C 1 = O H ) C <eos> <eos> O 1 s o 2 o n B o N S B N C N ( H 1 ) 2 o,14 8 23 8 23 5 18 15 5 13 15 6 15 23 9 6 23 23 23 23 23 10 23 8 23 8 9 15 15 8 15 15 15 15 8 13 15 8 15 19 15 18 15 8 15 9 15 5 13 19 6 23 15 15 8 23 23 15 10 23 23 8 8 23 9 15 15 8,1,2CC1,0,0,,0,2,0,,False,False,0,True,rdkit_parse_failure,,,,,,,,,,,,
719,CC(C)(C(=l)C(FC(F)FC1OC1CC1c2)CC)=Occ=OC[OHc11COcOCOC=OCOc(HcC1CC1CCHO1COOC(C1OC)CC)(C)C1C12]N1C,96,0,97.0,,<eos>,eos,<bos> C C ( C ) ( C ( = l ) C ( F C ( F ) F C 1 O C 1 C C 1 c 2 ) C C ) = O c c = O C [ O H c 1 1 C O c O C O C = O C O c ( H c C 1 C C 1 C C H O 1 C O O C ( C 1 O C ) C C ) ( C ) C 1 C 1 2 ] N 1 C <eos> <eos> O 1 s # c # n O s [ c 3 ] r s c # C 3 - N,15 15 5 15 6 5 15 5 13 24 6 15 5 16 15 5 16 6 16 15 8 19 15 8 15 15 8 23 9 6 15 15 6 13 19 23 23 13 19 15 21 19 17 23 8 8 15 19 23 19 15 19 15 13 19 15 19 23 5 17 23 15 8 15 15 8 15 15 17 19 8 15 19 19 15 5 15 8 19 15 6 15 15 6 5 15 6 15 8 15 8 9 22 18 8 15,C,]N1C,0,0,,0,3,1,,False,False,0,True,rdkit_parse_failure,,,,,,,,,,,,
720,CC1C(=C)CCNC(c)ccccc2c(c1)cc3(C)(=O)C=-NcncCc1H(C)COOCO1cC2c[C1CC1C(]O)C2OCOC1CC(CC)(CO)COCO1O1COSO1osFslCS(COBosrH3O2#,119,0,,,,max_length,<bos> C C 1 C ( = C ) C C N C ( c ) c c c c c 2 c ( c 1 ) c c 3 ( C ) ( = O ) C = - N c n c C c 1 H ( C ) C O O C O 1 c C 2 c [ C 1 C C 1 C ( ] O ) C 2 O C O C 1 C C ( C C ) ( C O ) C O C O 1 O 1 C O S O 1 o s F s l C S ( C O B o s r H 3 O 2 #,15 15 8 15 5 13 15 6 15 15 18 15 5 23 6 23 23 23 23 23 9 23 5 23 8 6 23 23 10 5 15 6 5 13 19 6 15 13 7 18 23 25 23 15 23 8 17 5 15 6 15 19 19 15 19 8 23 15 9 23 21 15 8 15 15 8 15 5 22 19 6 15 9 19 15 19 15 8 15 15 5 15 15 6 5 15 19 6 15 19 15 19 8 19 8 15 19 20 19 8 26 28 16 28 24 15 20 5 15 19 14 26 28 27 17 10 19 9 4,#,3O2#,1,0,,0,1,1,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
721,N[C(H](C(=O)N1CCSC1)[C(H]1CC[CHH](NC(=O)N2ccccFcc(c)Cc)C)1)1CC2(CC1)cc2CC1CCO2[CC(]12COCC(C(=O)C2)O1#rcB-OlBOB1nF5#l)c-,119,0,,,,max_length,<bos> N [ C ( H ] ( C ( = O ) N 1 C C S C 1 ) [ C ( H ] 1 C C [ C H H ] ( N C ( = O ) N 2 c c c c F c c ( c ) C c ) C ) 1 ) 1 C C 2 ( C C 1 ) c c 2 C C 1 C C O 2 [ C C ( ] 1 2 C O C C ( C ( = O ) C 2 ) O 1 # r c B - O l B O B 1 n F 5 # l ) c -,18 21 15 5 17 22 5 15 5 13 19 6 18 8 15 15 20 15 8 6 21 15 5 17 22 8 15 15 21 15 17 17 22 5 18 15 5 13 19 6 18 9 23 23 23 23 16 23 23 5 23 6 15 23 6 15 6 8 6 8 15 15 9 5 15 15 8 6 23 23 9 15 15 8 15 15 19 9 21 15 15 5 22 8 9 15 19 15 15 5 15 5 13 19 6 15 9 6 19 8 4 27 23 14 7 19 24 14 19 14 8 25 16 12 4 24 6 23 7,-,l)c-,0,0,5,1,4,1,,False,False,0,True,ring_closure_mismatch,,,,,,,,,,,,
722,CCC(C)C(N)C(=O)N1CCCCC1,23,0,24.0,,<eos>,eos,<bos> C C C ( C ) C ( N ) C ( = O ) N 1 C C C C C 1 <eos> <eos> <eos> <eos> ( O ) <eos> <eos> 1 O 1 <eos> <eos> 1 1 <eos> <eos> <eos> O c C 1 C O c O 2 ( C C [ C N ( O ) C c ) C ] 1 2 C H O ( C ) <eos> C ( O O ) O O - C 1 H C 2 1 H 2 1 2 [ N 1 C ] = O 1 r l ( C = O o ( S o c r = H ) ) 1 l 2,15 15 15 5 15 6 15 5 18 6 15 5 13 19 6 18 8 15 15 15 15 15 8,1,CCC1,0,0,,0,1,0,CCC(C)C(N)C(=O)N1CCCCC1,True,False,3,False,,198.31,1.372,46.33,1.0,2.0,3.0,0.7442,2.6619,True,0.8567,Strong candidate,True
723,C[CC]HC(OC[=OH][C(=O)NCCCC]=O)C[=C]S[CCCH](CO[CCH]C(C=OCN(C)C)O3C[COH](C)[C(H]1CHC(C)[CCH]12[N)C])O1oSc2=lFnN-ON#B1B3[l,119,0,,,,max_length,<bos> C [ C C ] H C ( O C [ = O H ] [ C ( = O ) N C C C C ] = O ) C [ = C ] S [ C C C H ] ( C O [ C C H ] C ( C = O C N ( C ) C ) O 3 C [ C O H ] ( C ) [ C ( H ] 1 C H C ( C ) [ C C H ] 1 2 [ N ) C ] ) O 1 o S c 2 = l F n N - O N # B 1 B 3 [ l,15 21 15 15 22 17 15 5 19 15 21 13 19 17 22 21 15 5 13 19 6 18 15 15 15 15 22 13 19 6 15 21 13 15 22 20 21 15 15 15 17 22 5 15 19 21 15 15 17 22 15 5 15 13 19 15 18 5 15 6 15 6 19 10 15 21 15 19 17 22 5 15 6 21 15 5 17 22 8 15 17 15 5 15 6 21 15 15 17 22 8 9 21 18 6 15 22 6 19 8 26 20 23 9 13 24 16 25 18 7 19 18 4 14 8 14 10 21 24,l,B3[l,0,1,,0,3,1,,False,False,0,True,unbalanced_brackets,,,,,,,,,,,,
724,O=C(Nc1ccc(Br)c11cc1c1(Crccc2Br)c1Cc)c1cO2O1,44,0,45.0,,<eos>,eos,<bos> O = C ( N c 1 c c c ( B r ) c 1 1 c c 1 c 1 ( C r c c c 2 B r ) c 1 C c ) c 1 c O 2 O 1 <eos> c c 1 c c c 1 <eos> <eos> 1 c c c [ c O c c 1 ( O ) 1 c O = C O O 1 O C 1 = O 3 C = C ( O ) C 1 C 3 = O H ] C 2 F O 1 H o [ # c O 1 N 4 H S B # n O ] 4 l O,19 13 15 5 18 23 8 23 23 23 5 14 27 6 23 8 8 23 23 8 23 8 5 15 27 23 23 23 9 14 27 6 23 8 15 23 6 23 8 23 19 9 19 8,1,O2O1,0,0,,0,2,0,,False,False,0,True,rdkit_parse_failure,,,,,,,,,,,,
725,CcCc1nc(c)c1c(=O3[nH]c(-[H]c(S(=C)c=c)C4c)NcC)CC4cc13cc1,56,0,57.0,,<eos>,eos,<bos> C c C c 1 n c ( c ) c 1 c ( = O 3 [ n H ] c ( - [ H ] c ( S ( = C ) c = c ) C 4 c ) N c C ) C C 4 c c 1 3 c c 1 <eos> c <eos> c 1 2 C 2 C 1 C <eos> <eos> O C ( = O ) C C ( = C ) C = C ( C ) C 1 C C ( [ O ) C O r O 1 s r H # c = B r c o = B N # = O c B ],15 23 15 23 8 25 23 5 23 6 23 8 23 5 13 19 10 21 25 17 22 23 5 7 21 17 22 23 5 20 5 13 15 6 23 13 23 6 15 11 23 6 18 23 15 6 15 15 11 23 23 8 10 23 23 8,1,3cc1,0,0,,0,4,1,,False,False,0,True,rdkit_parse_failure,,,,,,,,,,,,
726,N[C(H](C(=O)N1CCSC1)[C1H]1CC[CcH](NS(=O)(=O)c2ccc(S(cOF)F2F)CC1(FC1)cc2)C1)CO2[CC1]12FOCO[CO1H]C2,97,0,98.0,,<eos>,eos,<bos> N [ C ( H ] ( C ( = O ) N 1 C C S C 1 ) [ C 1 H ] 1 C C [ C c H ] ( N S ( = O ) ( = O ) c 2 c c c ( S ( c O F ) F 2 F ) C C 1 ( F C 1 ) c c 2 ) C 1 ) C O 2 [ C C 1 ] 1 2 F O C O [ C O 1 H ] C 2 <eos> O 1 S = O o S O B 5 - B c r = H S o n c #,18 21 15 5 17 22 5 15 5 13 19 6 18 8 15 15 20 15 8 6 21 15 8 17 22 8 15 15 21 15 23 17 22 5 18 20 5 13 19 6 5 13 19 6 23 9 23 23 23 5 20 5 23 19 16 6 16 9 16 6 15 15 8 5 16 15 8 6 23 23 9 6 15 8 6 15 19 9 21 15 15 8 22 8 9 16 19 15 19 21 15 19 8 17 22 15 9,2,H]C2,0,0,,0,4,1,,False,False,0,True,rdkit_parse_failure,,,,,,,,,,,,
727,CCN(CC)CCCC(C)Nc1ccnc2cc(Cl)cc1c1cc11c1c1c1C(F)c1OccCC2cc1,58,0,59.0,,<eos>,eos,<bos> C C N ( C C ) C C C C ( C ) N c 1 c c n c 2 c c ( C l ) c c 1 c 1 c c 1 1 c 1 c 1 c 1 C ( F ) c 1 O c c C C 2 c c 1 <eos> C c <eos> c C c 1 c 1 <eos> O <eos> C O 1 C H C 1 C O C 1 C c ( C c c C C 3 = O H ) 1 2 s O 1 s c r o l 1 H [ s o c ] H [ r n - l 2,15 15 18 5 15 15 6 15 15 15 15 5 15 6 18 23 8 23 23 25 23 9 23 23 5 15 24 6 23 23 8 23 8 23 23 8 8 23 8 23 8 23 8 15 5 16 6 23 8 19 23 23 15 15 9 23 23 8,1,2cc1,0,0,,0,1,0,,False,False,0,True,rdkit_parse_failure,,,,,,,,,,,,
728,ONCNc1cnc(-c2ccc(F)cc1)c1-c1ccccc1nC2cC512CCO1ccc1C2Cc1cCc[cc1]1C1n3cOCC=ON=C1CC=OC3(C)C1CC=OH1C2SO1-sNHl5c1(oCB=no2o1F,119,0,,,,max_length,<bos> O N C N c 1 c n c ( - c 2 c c c ( F ) c c 1 ) c 1 - c 1 c c c c c 1 n C 2 c C 5 1 2 C C O 1 c c c 1 C 2 C c 1 c C c [ c c 1 ] 1 C 1 n 3 c O C C = O N = C 1 C C = O C 3 ( C ) C 1 C C = O H 1 C 2 S O 1 - s N H l 5 c 1 ( o C B = n o 2 o 1 F,19 18 15 18 23 8 23 25 23 5 7 23 9 23 23 23 5 16 6 23 23 8 6 23 8 7 23 8 23 23 23 23 23 8 25 15 9 23 15 12 8 9 15 15 19 8 23 23 23 8 15 9 15 23 8 23 15 23 21 23 23 8 22 8 15 8 25 10 23 19 15 15 13 19 18 13 15 8 15 15 13 19 15 10 5 15 6 15 8 15 15 13 19 17 8 15 9 20 19 8 7 28 18 17 24 12 23 8 5 26 15 14 13 25 26 9 26 8 16,F,2o1F,1,0,,0,2,1,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
729,CSC(=C(=O)C1C[CC(CC=CCC1CO(=O)CO=C(OCC=C)C(FO(O)H)c(CCCC)HCC)C)C2C2Cc],70,0,71.0,,<eos>,eos,<bos> C S C ( = C ( = O ) C 1 C [ C C ( C C = C C C 1 C O ( = O ) C O = C ( O C C = C ) C ( F O ( O ) H ) c ( C C C C ) H C C ) C ) C 2 C 2 C c ] <eos> C C C C C C 1 = O 3 C C C [ C 1 C 1 ] 1 2 [ N 1 C ] # O 1 O S s # = s 2 O H F N 1 F 1 H C 3 l c,15 20 15 5 13 15 5 13 19 6 15 8 15 21 15 15 5 15 15 13 15 15 15 8 15 19 5 13 19 6 15 19 13 15 5 19 15 15 13 15 6 15 5 16 19 5 19 6 17 6 23 5 15 15 15 15 6 17 15 15 6 15 6 15 9 15 9 15 23 22,],2Cc],0,0,,0,4,1,,False,False,0,True,rdkit_parse_failure,,,,,,,,,,,,
730,NC(=O)c1cc2c(-c3ccc(Br)c(F)c3F)cnc3cs1cOc21Ccc2c1CCCOCcOcCc1c2cCc1c1(=C)OCC=C1C2=CCC(C)c1C1=OClCO3O1osFonC1[CO1oH4=o]2N,119,0,,,,max_length,<bos> N C ( = O ) c 1 c c 2 c ( - c 3 c c c ( B r ) c ( F ) c 3 F ) c n c 3 c s 1 c O c 2 1 C c c 2 c 1 C C C O C c O c C c 1 c 2 c C c 1 c 1 ( = C ) O C C = C 1 C 2 = C C C ( C ) c 1 C 1 = O C l C O 3 O 1 o s F o n C 1 [ C O 1 o H 4 = o ] 2 N,18 15 5 13 19 6 23 8 23 23 9 23 5 7 23 10 23 23 23 5 14 27 6 23 5 16 6 23 10 16 6 23 25 23 10 23 28 8 23 19 23 9 8 15 23 23 9 23 8 15 15 15 19 15 23 19 23 15 23 8 23 9 23 15 23 8 23 8 5 13 15 6 19 15 15 13 15 8 15 9 13 15 15 15 5 15 6 23 8 15 8 13 19 15 24 15 19 10 19 8 26 28 16 26 25 15 8 21 15 19 8 26 17 11 13 26 22 9 18,N,o]2N,0,0,1 4,2,2,1,,False,False,0,True,ring_closure_mismatch,,,,,,,,,,,,
731,CC1Cc(Nc(C(=O)O)c(-[ccccccF)C(=C)n1cN)C4CccOC2Cc1Cc(C)OcCc]cOcCccHC(C)C2CC1C4(=C)(Hc(O)C1C3=OH1C2)O1sH-oS1c(scNON(o2)=-,119,0,,,,max_length,<bos> C C 1 C c ( N c ( C ( = O ) O ) c ( - [ c c c c c c F ) C ( = C ) n 1 c N ) C 4 C c c O C 2 C c 1 C c ( C ) O c C c ] c O c C c c H C ( C ) C 2 C C 1 C 4 ( = C ) ( H c ( O ) C 1 C 3 = O H 1 C 2 ) O 1 s H - o S 1 c ( s c N O N ( o 2 ) = -,15 15 8 15 23 5 18 23 5 15 5 13 19 6 19 6 23 5 7 21 23 23 23 23 23 23 16 6 15 5 13 15 6 25 8 23 18 6 15 11 15 23 23 19 15 9 15 23 8 15 23 5 15 6 19 23 15 23 22 23 19 23 15 23 23 17 15 5 15 6 15 9 15 15 8 15 11 5 13 15 6 5 17 23 5 19 6 15 8 15 10 13 19 17 8 15 9 6 19 8 28 17 7 26 20 8 23 5 28 23 18 19 18 5 26 9 6 13 7,-,2)=-,1,0,3,1,3,1,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
732,Cc1C(H(C(Cc1cHc(O)c(O)c1C)(=O)C1C1CCCC1COCC=O)OC)Cc,51,0,52.0,,<eos>,eos,<bos> C c 1 C ( H ( C ( C c 1 c H c ( O ) c ( O ) c 1 C ) ( = O ) C 1 C 1 C C C C 1 C O C C = O ) O C ) C c <eos> 1 C 1 <eos> O c C c c 2 C C 1 1 C 1 1 1 C C O C C O C 1 O C 3 = C C ( O ) C 1 C 1 2 O O 1 C O N O 1 l 5 H o # l H S [ B O s c ] - B 5 3 #,15 23 8 15 5 17 5 15 5 15 23 8 23 17 23 5 19 6 23 5 19 6 23 8 15 6 5 13 19 6 15 8 15 8 15 15 15 15 8 15 19 15 15 13 19 6 19 15 6 15 23,c,C)Cc,0,0,,0,4,0,,False,False,0,True,rdkit_parse_failure,,,,,,,,,,,,
733,CCC(C)[C(H](N)C(=O)N1CCC[C1H]1C#N)CN1,37,0,38.0,,<eos>,eos,<bos> C C C ( C ) [ C ( H ] ( N ) C ( = O ) N 1 C C C [ C 1 H ] 1 C # N ) C N 1 <eos> C c 1 ( C c 1 = O ) <eos> C <eos> C ( = O ) C ( = C ) O <eos> C C 1 C 1 <eos> H C [ O O C ] 2 4 O O 3 C C C ( O O ) 1 C 3 = O 2 1 C O S O 1 # o 4 - c O 2 O H - n O B l O = - [ N,15 15 15 5 15 6 21 15 5 17 22 5 18 6 15 5 13 19 6 18 8 15 15 15 21 15 8 17 22 8 15 4 18 6 15 18 8,1,)CN1,0,0,,0,2,1,,False,False,0,True,rdkit_parse_failure,,,,,,,,,,,,
734,COc1ccc(NC(=O)O[C]CHCCCC[C(H]([COH](N)C(=O)N3CCSC3)C2)cc113c1OC)[C2O]1(C[CCO](=O)C)C(C)C12C=[H]12=O1s#c5SOoNcScN[Hsc3]5,119,0,,,,max_length,<bos> C O c 1 c c c ( N C ( = O ) O [ C ] C H C C C C [ C ( H ] ( [ C O H ] ( N ) C ( = O ) N 3 C C S C 3 ) C 2 ) c c 1 1 3 c 1 O C ) [ C 2 O ] 1 ( C [ C C O ] ( = O ) C ) C ( C ) C 1 2 C = [ H ] 1 2 = O 1 s # c 5 S O o N c S c N [ H s c 3 ] 5,15 19 23 8 23 23 23 5 18 15 5 13 19 6 19 21 15 22 15 17 15 15 15 15 21 15 5 17 22 5 21 15 19 17 22 5 18 6 15 5 13 19 6 18 10 15 15 20 15 10 6 15 9 6 23 23 8 8 10 23 8 19 15 6 21 15 9 19 22 8 5 15 21 15 15 19 22 5 13 19 6 15 6 15 5 15 6 15 8 9 15 13 21 17 22 8 9 13 19 8 28 4 23 12 20 19 26 18 23 20 23 18 21 17 28 23 10 22 12,5,c3]5,0,0,,0,4,1,,False,False,0,True,rdkit_parse_failure,,,,,,,,,,,,
735,Cc1nc(C-c2ccc(=l)c(ClCc1c)c1CCN(=O)C)=O(O)C1C2C2cC1CCc(=O)C2cC1,63,0,64.0,,<eos>,eos,<bos> C c 1 n c ( C - c 2 c c c ( = l ) c ( C l C c 1 c ) c 1 C C N ( = O ) C ) = O ( O ) C 1 C 2 C 2 c C 1 C C c ( = O ) C 2 c C 1 <eos> 2 1 O C O 1 C 2 O <eos> <eos> C n 1 O C ( [ C ) ( C ) C 1 C 1 O 1 O 1 C 1 n O 1 ( F s 4 s F H = O n C r 1 ] B H 4 ) #,15 23 8 25 23 5 15 7 23 9 23 23 23 5 13 24 6 23 5 15 24 15 23 8 23 6 23 8 15 15 18 5 13 19 6 15 6 13 19 5 19 6 15 8 15 9 15 9 23 15 8 15 15 23 5 13 19 6 15 9 23 15 8,1,2cC1,0,0,,0,2,0,,False,False,0,True,rdkit_parse_failure,,,,,,,,,,,,
736,O=c1[nH]c(=O)N([CCH]2C[COH](C)[COCH](CO)O2)cc1C,47,0,48.0,,<eos>,eos,<bos> O = c 1 [ n H ] c ( = O ) N ( [ C C H ] 2 C [ C O H ] ( C ) [ C O C H ] ( C O ) O 2 ) c c 1 C <eos> C ( C F C F C ) C 2 B r 1 O 1 ( C C 1 ) c 2 ( C O C N C n 1 C O ) C = C [ C O ] <eos> ( C O [ O ) C O # O 1 # o 5 o S O 1 B 4 - O 5 F 2 s ] 4 B =,19 13 23 8 21 25 17 22 23 5 13 19 6 18 5 21 15 15 17 22 9 15 21 15 19 17 22 5 15 6 21 15 19 15 17 22 5 15 19 6 19 9 6 23 23 8 15,C,cc1C,0,0,,0,2,1,,False,False,0,True,rdkit_parse_failure,,,,,,,,,,,,
737,O=C(CCCOc2cccccCc1)c1C(CO)cccccC(CO)(=O)c2O2O1CCcC2CCC3cCC[Ccc12CCn1]2C(=O)Cn1OC3,81,0,82.0,,<eos>,eos,<bos> O = C ( C C C O c 2 c c c c c C c 1 ) c 1 C ( C O ) c c c c c C ( C O ) ( = O ) c 2 O 2 O 1 C C c C 2 C C C 3 c C C [ C c c 1 2 C C n 1 ] 2 C ( = O ) C n 1 O C 3 <eos> = C ( C O C 1 C C O 1 O 1 C O ) O 1 <eos> r <eos> B <eos> O 4 l r 4 <eos> n s <eos> o = # c s,19 13 15 5 15 15 15 19 23 9 23 23 23 23 23 15 23 8 6 23 8 15 5 15 19 6 23 23 23 23 23 15 5 15 19 6 5 13 19 6 23 9 19 9 19 8 15 15 23 15 9 15 15 15 10 23 15 15 21 15 23 23 8 9 15 15 25 8 22 9 15 5 13 19 6 15 25 8 19 15 10,3,1OC3,0,0,,0,1,1,,False,False,0,True,long_repetitive_fragment,,,,,,,,,,,,
738,CCOC(=O)[C1H](CC)1cccc[C1NHC3CH](C)C(=O)N1[C=HC(C(=C)OC=OC2H=CCSCCC(=OH]21)C)1CC3[CC]2O1COC(=O)CONO1=F5s2FS(ON-c5)rc#n,118,0,119.0,,<eos>,eos,<bos> C C O C ( = O ) [ C 1 H ] ( C C ) 1 c c c c [ C 1 N H C 3 C H ] ( C ) C ( = O ) N 1 [ C = H C ( C ( = C ) O C = O C 2 H = C C S C C C ( = O H ] 2 1 ) C ) 1 C C 3 [ C C ] 2 O 1 C O C ( = O ) C O N O 1 = F 5 s 2 F S ( O N - c 5 ) r c # n <eos>,15 15 19 15 5 13 19 6 21 15 8 17 22 5 15 15 6 8 23 23 23 23 21 15 8 18 17 15 10 15 17 22 5 15 6 15 5 13 19 6 18 8 21 15 13 17 15 5 15 5 13 15 6 19 15 13 19 15 9 17 13 15 15 20 15 15 15 5 13 19 17 22 9 8 6 15 6 8 15 15 10 21 15 15 22 9 19 8 15 19 15 5 13 19 6 15 19 18 19 8 13 16 12 28 9 16 20 5 19 18 7 23 12 6 27 23 4 25,n,rc#n,0,0,,0,2,1,,False,False,0,True,rdkit_parse_failure,,,,,,,,,,,,
739,NC(=O)c1cc2c(-c3ccc(Br)c(F)c(F)csc3)s1cc1cc2cc2c1CCc1CcOcCc1c2,62,0,63.0,,<eos>,eos,<bos> N C ( = O ) c 1 c c 2 c ( - c 3 c c c ( B r ) c ( F ) c ( F ) c s c 3 ) s 1 c c 1 c c 2 c c 2 c 1 C C c 1 C c O c C c 1 c 2 <eos> C c <eos> c 1 ( O 1 ) O C <eos> = C 1 C 2 = C C C ( C ) c 1 C 3 = O N # C O N O 1 r l r F l C O 3 H B r H B ( = o O ) N,18 15 5 13 19 6 23 8 23 23 9 23 5 7 23 10 23 23 23 5 14 27 6 23 5 16 6 23 5 16 6 23 28 23 10 6 28 8 23 23 8 23 23 9 23 23 9 23 8 15 15 23 8 15 23 19 23 15 23 8 23 9,2,c1c2,0,0,,0,2,0,,False,False,0,True,rdkit_parse_failure,,,,,,,,,,,,
740,O=C(=OCNCC[COCO)c1ccC(C](O)C(=O)N[Ccc3)Hc2C2cCCC1COC1C1cC1(OCc)CcCc(C)C(CO)CCO=C(==C]O)C1CC=OH1C2NO1rS-o=O(NsFSr(l)O3)2,119,0,,,,max_length,<bos> O = C ( = O C N C C [ C O C O ) c 1 c c C ( C ] ( O ) C ( = O ) N [ C c c 3 ) H c 2 C 2 c C C C 1 C O C 1 C 1 c C 1 ( O C c ) C c C c ( C ) C ( C O ) C C O = C ( = = C ] O ) C 1 C C = O H 1 C 2 N O 1 r S - o = O ( N s F S r ( l ) O 3 ) 2,19 13 15 5 13 19 15 18 15 15 21 15 19 15 19 6 23 8 23 23 15 5 15 22 5 19 6 15 5 13 19 6 18 21 15 23 23 10 6 17 23 9 15 9 23 15 15 15 8 15 19 15 8 15 8 23 15 8 5 19 15 23 6 15 23 15 23 5 15 6 15 5 15 19 6 15 15 19 13 15 5 13 13 15 22 19 6 15 8 15 15 13 19 17 8 15 9 18 19 8 27 20 7 26 13 19 5 18 28 16 20 27 5 24 6 19 10 6 9,2,O3)2,0,0,,0,2,1,,False,False,0,True,rdkit_parse_failure,,,,,,,,,,,,
