sample_index,raw_smiles,raw_length,first_bos_position,first_eos_position,first_pad_position,termination_token,termination_reason,raw_tokens,effective_token_ids,last_non_special_token,ending_motif,parenthesis_balance,bracket_balance,unmatched_ring_digits,unmatched_ring_count,max_parenthesis_depth,max_bracket_depth,canonical_smiles,is_valid_rdkit,is_unique_among_valid,valid_occurrences,is_novel_vs_reference,invalid_reason,molecular_weight,logp,tpsa,hbd,hba,rotatable_bonds,qed_score,sa_score,passes_lipinski,clinical_score,scorer_recommendation,is_novel_scorer_flag
835,CC(C)C(=O)NOC(=O)C1CC1C,23,0,24.0,,<eos>,eos,<bos> C C ( C ) C ( = O ) N O C ( = O ) C 1 C C 1 C <eos> C C <eos> C 1 C C C C c 1 <eos> C C 1 C O C ( C ( C ( C ( C C ( c O ) C ) C C C O C ) C 2 ) C 1 = O ) O C O C ( C O C C ) C ( C ( C ) H C 2 1 ) [ N 1 C ] <eos> O 1 c B o 4 = l F [ N O - o F s 1 = B o #,15 15 5 15 6 15 5 13 19 6 18 19 15 5 13 19 6 15 8 15 15 8 15,C,CC1C,0,0,,0,1,0,CC(C)C(=O)NOC(=O)C1CC1C,True,True,1,True,,185.22,0.873,55.4,1.0,3.0,2.0,0.6494,3.4804,True,0.8984,Strong candidate,True
836,CC(=C)O[CCcH]c[CHH]cH[CCCH]CC(CO)C=OC(C)CC[C(=C(CCC)CO(C)C)CC],62,0,63.0,,<eos>,eos,<bos> C C ( = C ) O [ C C c H ] c [ C H H ] c H [ C C C H ] C C ( C O ) C = O C ( C ) C C [ C ( = C ( C C C ) C O ( C ) C ) C C ] <eos> H C <eos> O <eos> C [ H ] C 3 C C [ C ( C ] 2 ( C ( = O ) C O ) O C O ) O O S O 1 ( o s H ) 1 C 3 H S r 3 F = B n 3 - s,15 15 5 13 15 6 19 21 15 15 23 17 22 23 21 15 17 17 22 23 17 21 15 15 15 17 22 15 15 5 15 19 6 15 13 19 15 5 15 6 15 15 21 15 5 13 15 5 15 15 15 6 15 19 5 15 6 15 6 15 15 22,],)CC],0,0,,0,2,1,,False,False,0,True,rdkit_parse_failure,,,,,,,,,,,,
837,N=C(O)CC(OCCCCC=O)NCC(=O)O,26,0,27.0,,<eos>,eos,<bos> N = C ( O ) C C ( O C C C C C = O ) N C C ( = O ) O <eos> O <eos> C <eos> <eos> c 1 1 <eos> <eos> <eos> <eos> <eos> O <eos> N C <eos> C O <eos> c = c 2 c C c C c 2 <eos> C C [ C 2 C C 1 1 c C C ( C O C O C ) C C C ] H C ( O ) C C C 1 2 O C 1 C 2 C O 1 # F - s = s c ( r # F ( - F 1 ) 2 ) F,18 13 15 5 19 6 15 15 5 19 15 15 15 15 15 13 19 6 18 15 15 5 13 19 6 19,O,=O)O,0,0,,0,1,0,N=C(O)CC(NCC(=O)O)OCCCCC=O,True,True,1,True,,246.26,0.298,119.71,4.0,5.0,11.0,0.1367,3.7166,True,0.7341,Strong candidate,True
838,Cc1cc-c2cccc(c)sc(C(C(=O)OO)C3CC)Cc3cc(cC)cN(=C)c2CcC2c1cc1Cc22(C12Hc21[COC]2(CO3(CC(COC1C1O1O)CO)O1BSo)#l#ns3-os4H)4r(,119,0,,,,max_length,<bos> C c 1 c c - c 2 c c c c ( c ) s c ( C ( C ( = O ) O O ) C 3 C C ) C c 3 c c ( c C ) c N ( = C ) c 2 C c C 2 c 1 c c 1 C c 2 2 ( C 1 2 H c 2 1 [ C O C ] 2 ( C O 3 ( C C ( C O C 1 C 1 O 1 O ) C O ) O 1 B S o ) # l # n s 3 - o s 4 H ) 4 r (,15 23 8 23 23 7 23 9 23 23 23 23 5 23 6 28 23 5 15 5 15 5 13 19 6 19 19 6 15 10 15 15 6 15 23 10 23 23 5 23 15 6 23 18 5 13 15 6 23 9 15 23 15 9 23 8 23 23 8 15 23 9 9 5 15 8 9 17 23 9 8 21 15 19 15 22 9 5 15 19 10 5 15 15 5 15 19 15 8 15 8 19 8 19 6 15 19 6 19 8 14 20 26 6 4 24 4 25 28 10 7 26 28 11 17 6 11 27 5,(,)4r(,1,0,1,1,4,1,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
839,Cc1ccccc1-c1c(C)nc2ccccc2c1=O,29,0,30.0,,<eos>,eos,<bos> C c 1 c c c c c 1 - c 1 c ( C ) n c 2 c c c c c 2 c 1 = O <eos> C 1 C = C 1 <eos> C <eos> <eos> C <eos> C <eos> C 2 C 3 2 O c 1 O C c c 1 c C c c 2 C n C 1 1 1 ( O ) C O C C ( O [ C C ) ] ( C ) C O H 1 O 1 2 [ N ] C 1 B O 1 B r F = # O l S H l = o S H n F S 3 l,15 23 8 23 23 23 23 23 8 7 23 8 23 5 15 6 25 23 9 23 23 23 23 23 9 23 8 13 19,O,c1=O,0,0,,0,1,0,,False,False,0,True,long_repetitive_fragment,,,,,,,,,,,,
840,O=C(O)C(=O)(O)C,15,0,16.0,,<eos>,eos,<bos> O = C ( O ) C ( = O ) ( O ) C <eos> 1 C 1 <eos> C ( C 1 C C C ( C ) ) c 1 <eos> <eos> O <eos> C 1 H O = C C c C ( C ) O c 1 <eos> C [ c C 2 ] C C [ C C ] C 1 ( C O C ( O ) C ( O ) [ C C C ] H ( C ) C C 2 1 2 [ H ] 1 2 C O 1 O o F s l n F N r n 3 ( S 1 H ) 1 ) l,19 13 15 5 19 6 15 5 13 19 6 5 19 6 15,C,(O)C,0,0,,0,1,0,,False,False,0,True,rdkit_parse_failure,,,,,,,,,,,,
841,NC(C)Cc1cc(c2ccccn[NcnH]cnc-c1-cncc)ccFcCc5[CH]4cc3ccnc1cnc3c21c1CcCCHCOCOC=C1CC=OCc(O)C1CC=OO1CO4O1nlHonOn[O(OB5l]C1),118,0,119.0,,<eos>,eos,<bos> N C ( C ) C c 1 c c ( c 2 c c c c n [ N c n H ] c n c - c 1 - c n c c ) c c F c C c 5 [ C H ] 4 c c 3 c c n c 1 c n c 3 c 2 1 c 1 C c C C H C O C O C = C 1 C C = O C c ( O ) C 1 C C = O O 1 C O 4 O 1 n l H o n O n [ O ( O B 5 l ] C 1 ) <eos>,18 15 5 15 6 15 23 8 23 23 5 23 9 23 23 23 23 25 21 18 23 25 17 22 23 25 23 7 23 8 7 23 25 23 23 6 23 23 16 23 15 23 12 21 15 17 22 11 23 23 10 23 23 25 23 8 23 25 23 10 23 9 8 23 8 15 23 15 15 17 15 19 15 19 15 13 15 8 15 15 13 19 15 23 5 19 6 15 8 15 15 13 19 19 8 15 19 11 19 8 25 24 17 26 25 19 25 21 19 5 19 14 12 24 22 15 8 6,),]C1),0,0,,0,1,1,,False,False,0,True,rdkit_parse_failure,,,,,,,,,,,,
842,COc1cc2c(CNC(=O)c1c(=O)ccc(CO)ccO)c(C)c2OcCc[C2cc1c(C2)c1]1cc1,62,0,63.0,,<eos>,eos,<bos> C O c 1 c c 2 c ( C N C ( = O ) c 1 c ( = O ) c c c ( C O ) c c O ) c ( C ) c 2 O c C c [ C 2 c c 1 c ( C 2 ) c 1 ] 1 c c 1 <eos> <eos> <eos> C c <eos> <eos> 1 C C O C C O C ( = C ) C C 1 ( = C ) O <eos> C 1 O H 1 C 2 H O 1 B l F s l 1 C 5 S 5 = B s 4 s ( n 4 l,15 19 23 8 23 23 9 23 5 15 18 15 5 13 19 6 23 8 23 5 13 19 6 23 23 23 5 15 19 6 23 23 19 6 23 5 15 6 23 9 19 23 15 23 21 15 9 23 23 8 23 5 15 9 6 23 8 22 8 23 23 8,1,1cc1,0,0,,0,2,1,,False,False,0,True,long_repetitive_fragment,,,,,,,,,,,,
843,N#Cc1c2cc-c[ccncCc3NcCOCcnH]c(c5)c(Oc)(=c)cccc1FcC2ccccc3c2Cc1C2OCOC(C)CCOC=C1CC=C=O(C)C1(C)CO1C1OO1(O4)=#oOH-cnHls=[o4,119,0,,,,max_length,<bos> N # C c 1 c 2 c c - c [ c c n c C c 3 N c C O C c n H ] c ( c 5 ) c ( O c ) ( = c ) c c c c 1 F c C 2 c c c c c 3 c 2 C c 1 C 2 O C O C ( C ) C C O C = C 1 C C = C = O ( C ) C 1 ( C ) C O 1 C 1 O O 1 ( O 4 ) = # o O H - c n H l s = [ o 4,18 4 15 23 8 23 9 23 23 7 23 21 23 23 25 23 15 23 10 18 23 15 19 15 23 25 17 22 23 5 23 12 6 23 5 19 23 6 5 13 23 6 23 23 23 23 8 16 23 15 9 23 23 23 23 23 10 23 9 15 23 8 15 9 19 15 19 15 5 15 6 15 15 19 15 13 15 8 15 15 13 15 13 19 5 15 6 15 8 5 15 6 15 19 8 15 8 19 19 8 5 19 11 6 13 4 26 19 17 7 23 25 17 24 28 13 21 26 11,4,=[o4,0,1,5,1,1,1,,False,False,0,True,unbalanced_brackets,,,,,,,,,,,,
844,Cc1ccc(Cl=c(Nc2cccccNC(=O)O)c1Cl)cC2,36,0,37.0,,<eos>,eos,<bos> C c 1 c c c ( C l = c ( N c 2 c c c c c N C ( = O ) O ) c 1 C l ) c C 2 <eos> C ( O ) O N c ( C ) <eos> c 2 C c c 2 c <eos> <eos> C <eos> <eos> c 1 2 C 1 C O 1 c 1 1 [ C O C ] 1 ( O C ) ( C ) ( C O ) C 2 C O 1 O 1 C O <eos> O 1 # o 4 # = O # O H B C r F l # H 1 B 4,15 23 8 23 23 23 5 15 24 13 23 5 18 23 9 23 23 23 23 23 18 15 5 13 19 6 19 6 23 8 15 24 6 23 15 9,2,)cC2,0,0,,0,3,0,,False,False,0,True,rdkit_parse_failure,,,,,,,,,,,,
845,COC(=O)N(c1ccccc1)C1CCNC(C)NCCCC2CcC(l)1c1ccC1cCcCNOCCl3c1cC1[O2]1c1c1CCCOCOC4CC3CHC(O)C1C1O=O1C1CO1#n2cl4s=Sl=nH4rs4c2,119,0,,,,max_length,<bos> C O C ( = O ) N ( c 1 c c c c c 1 ) C 1 C C N C ( C ) N C C C C 2 C c C ( l ) 1 c 1 c c C 1 c C c C N O C C l 3 c 1 c C 1 [ O 2 ] 1 c 1 c 1 C C C O C O C 4 C C 3 C H C ( O ) C 1 C 1 O = O 1 C 1 C O 1 # n 2 c l 4 s = S l = n H 4 r s 4 c 2,15 19 15 5 13 19 6 18 5 23 8 23 23 23 23 23 8 6 15 8 15 15 18 15 5 15 6 18 15 15 15 15 9 15 23 15 5 24 6 8 23 8 23 23 15 8 23 15 23 15 18 19 15 15 24 10 23 8 23 15 8 21 19 9 22 8 23 8 23 8 15 15 15 19 15 19 15 11 15 15 10 15 17 15 5 19 6 15 8 15 8 19 13 19 8 15 8 15 19 8 4 25 9 23 24 11 28 13 20 24 13 25 17 11 27 28 11 23 9,2,s4c2,0,0,,0,1,1,,False,False,0,True,rdkit_parse_failure,,,,,,,,,,,,
846,CC[Cc1H]cc(CC(C(COC[CH]c1c1C1CCCCC1O)CCCCHC(C)C(CCC(CC(CO)[C1H]C[CC](O)C[C)C)1OC)C=C(C)C121O2O)1],97,0,98.0,,<eos>,eos,<bos> C C [ C c 1 H ] c c ( C C ( C ( C O C [ C H ] c 1 c 1 C 1 C C C C C 1 O ) C C C C H C ( C ) C ( C C C ( C C ( C O ) [ C 1 H ] C [ C C ] ( O ) C [ C ) C ) 1 O C ) C = C ( C ) C 1 2 1 O 2 O ) 1 ] <eos> O 1 = F o [ - r H n 1 O C H 5 N ( n 5 ] #,15 15 21 15 23 8 17 22 23 23 5 15 15 5 15 5 15 19 15 21 15 17 22 23 8 23 8 15 8 15 15 15 15 15 8 19 6 15 15 15 15 17 15 5 15 6 15 5 15 15 15 5 15 15 5 15 19 6 21 15 8 17 22 15 21 15 15 22 5 19 6 15 21 15 6 15 6 8 19 15 6 15 13 15 5 15 6 15 8 9 8 19 9 19 6 8 22,],O)1],0,0,,0,5,1,,False,False,0,True,rdkit_parse_failure,,,,,,,,,,,,
847,COc1ccc2cc3[O]c(Hc3N(CO)OCcCc(ccccccHc(OC)C2COC1)C)cC2cc123Oc1C2[CcC]C(C=O)OC(OC)C=N(C)C1C112H1C2#O1rNsol3=ScF-n#=sC2n1,119,0,,,,max_length,<bos> C O c 1 c c c 2 c c 3 [ O ] c ( H c 3 N ( C O ) O C c C c ( c c c c c c H c ( O C ) C 2 C O C 1 ) C ) c C 2 c c 1 2 3 O c 1 C 2 [ C c C ] C ( C = O ) O C ( O C ) C = N ( C ) C 1 C 1 1 2 H 1 C 2 # O 1 r N s o l 3 = S c F - n # = s C 2 n 1,15 19 23 8 23 23 23 9 23 23 10 21 19 22 23 5 17 23 10 18 5 15 19 6 19 15 23 15 23 5 23 23 23 23 23 23 17 23 5 19 15 6 15 9 15 19 15 8 6 15 6 23 15 9 23 23 8 9 10 19 23 8 15 9 21 15 23 15 22 15 5 15 13 19 6 19 15 5 19 15 6 15 13 18 5 15 6 15 8 15 8 8 9 17 8 15 9 4 19 8 27 18 28 26 24 10 13 20 23 16 7 25 4 13 28 15 9 25 8,1,C2n1,0,0,,0,3,1,,False,False,0,True,rdkit_parse_failure,,,,,,,,,,,,
848,CCC(C)C(N)C(=O)N(C)C1C1,23,0,24.0,,<eos>,eos,<bos> C C C ( C ) C ( N ) C ( = O ) N ( C ) C 1 C 1 <eos> <eos> <eos> C <eos> C <eos> C <eos> <eos> C 1 O C C 1 <eos> O <eos> O C <eos> 2 C ( F O ( C ) C c 1 ) C [ C C C 2 C ] C C ( H O ) C O H C ( O ) [ C O - C 1 2 F 2 H ] 2 1 2 [ N ] 1 2 F O 1 O s F l O = O [ r o N r N - n ] 1 r 2,15 15 15 5 15 6 15 5 18 6 15 5 13 19 6 18 5 15 6 15 8 15 8,1,C1C1,0,0,,0,1,0,,False,False,0,True,long_repetitive_fragment,,,,,,,,,,,,
849,CC(C)cc1ccc(C2C)c(N)C(=O)OCcc1cCcc12C1C,39,0,40.0,,<eos>,eos,<bos> C C ( C ) c c 1 c c c ( C 2 C ) c ( N ) C ( = O ) O C c c 1 c C c c 1 2 C 1 C <eos> O <eos> <eos> C ( = O ) c C C <eos> c <eos> c C c <eos> [ C c 2 ] 2 [ C 2 C ] O 1 O C O C 1 C 1 C 2 3 O C N ( C ) C 1 C C O 1 N 1 C 1 - O 1 B F C ( n l H n H n O ( C ) C s ) 3 #,15 15 5 15 6 23 23 8 23 23 23 5 15 9 15 6 23 5 18 6 15 5 13 19 6 19 15 23 23 8 23 15 23 23 8 9 15 8 15,C,2C1C,0,0,,0,1,0,,False,False,0,True,long_repetitive_fragment,,,,,,,,,,,,
850,Cn1cc(-c2ccc3cccC-c4cnc4ccccc5c3)ncC2cnn1Cc[nH]13cccOnccHc2cc1CnC2c1OC(COCC(C)CC)=OC(O)C1CC(=O)CO[O1HFN#Nsn]cn=cBlr51r3,119,0,,,,max_length,<bos> C n 1 c c ( - c 2 c c c 3 c c c C - c 4 c n c 4 c c c c c 5 c 3 ) n c C 2 c n n 1 C c [ n H ] 1 3 c c c O n c c H c 2 c c 1 C n C 2 c 1 O C ( C O C C ( C ) C C ) = O C ( O ) C 1 C C ( = O ) C O [ O 1 H F N # N s n ] c n = c B l r 5 1 r 3,15 25 8 23 23 5 7 23 9 23 23 23 10 23 23 23 15 7 23 11 23 25 23 11 23 23 23 23 23 12 23 10 6 25 23 15 9 23 25 25 8 15 23 21 25 17 22 8 10 23 23 23 19 25 23 23 17 23 9 23 23 8 15 25 15 9 23 8 19 15 5 15 19 15 15 5 15 6 15 15 6 13 19 15 5 19 6 15 8 15 15 5 13 19 6 15 19 21 19 8 17 16 18 4 18 28 25 22 23 25 13 23 14 24 27 12 8 27 10,3,51r3,0,0,,0,2,1,,False,False,0,True,rdkit_parse_failure,,,,,,,,,,,,
851,C[CCCH]C(C(=O)O1cccHcc[Cc)C]COCC=C1CCC[CH]CHC4[COH](CC[CcHH]1CCC[CH](O(C)(=O)O3)[C]H121HC21O[N]12)O1(osn#=B4ONOcBO=C3)2,119,0,,,,max_length,<bos> C [ C C C H ] C ( C ( = O ) O 1 c c c H c c [ C c ) C ] C O C C = C 1 C C C [ C H ] C H C 4 [ C O H ] ( C C [ C c H H ] 1 C C C [ C H ] ( O ( C ) ( = O ) O 3 ) [ C ] H 1 2 1 H C 2 1 O [ N ] 1 2 ) O 1 ( o s n # = B 4 O N O c B O = C 3 ) 2,15 21 15 15 15 17 22 15 5 15 5 13 19 6 19 8 23 23 23 17 23 23 21 15 23 6 15 22 15 19 15 15 13 15 8 15 15 15 21 15 17 22 15 17 15 11 21 15 19 17 22 5 15 15 21 15 23 17 17 22 8 15 15 15 21 15 17 22 5 19 5 15 6 5 13 19 6 19 10 6 21 15 22 17 8 9 8 17 15 9 8 19 21 18 22 8 9 6 19 8 5 26 28 25 4 13 14 11 19 18 19 23 14 19 13 15 10 6 9,2,C3)2,0,0,,0,3,1,,False,False,0,True,rdkit_parse_failure,,,,,,,,,,,,
852,CN1=ON(c2ccccc2)C(=O)C1,23,0,24.0,,<eos>,eos,<bos> C N 1 = O N ( c 2 c c c c c 2 ) C ( = O ) C 1 <eos> <eos> c <eos> 1 C C 1 <eos> C c 1 C C 1 <eos> = O <eos> c c ( c 1 ( = c C O C c c ) c C c C c C ) C 1 <eos> c <eos> <eos> <eos> C C C 1 ( C ) [ C C ] ( C ) ( O O ) C O 1 O 1 O 1 C O <eos> O 1 O 1 <eos> l = c <eos> n l = O r H n <eos> l r B -,15 18 8 13 19 18 5 23 9 23 23 23 23 23 9 6 15 5 13 19 6 15 8,1,O)C1,0,0,,0,1,0,,False,False,0,True,long_repetitive_fragment,,,,,,,,,,,,
853,Cc1c[c(-c2ncn(CN)C)NCCCCnc3cccccc-ccH]c2ccccOcc1ncn1cccc1C13c12C(O)CO(C[CO)]21OC3[H](C)C1CC1=O1C1sO1CN-HncB(=rNcF5=c3)O,119,0,,,,max_length,<bos> C c 1 c [ c ( - c 2 n c n ( C N ) C ) N C C C C n c 3 c c c c c c - c c H ] c 2 c c c c O c c 1 n c n 1 c c c c 1 C 1 3 c 1 2 C ( O ) C O ( C [ C O ) ] 2 1 O C 3 [ H ] ( C ) C 1 C C 1 = O 1 C 1 s O 1 C N - H n c B ( = r N c F 5 = c 3 ) O,15 23 8 23 21 23 5 7 23 9 25 23 25 5 15 18 6 15 6 18 15 15 15 15 25 23 10 23 23 23 23 23 23 7 23 23 17 22 23 9 23 23 23 23 19 23 23 8 25 23 25 8 23 23 23 23 8 15 8 10 23 8 9 15 5 19 6 15 19 5 15 21 15 19 6 22 9 8 19 15 10 21 17 22 5 15 6 15 8 15 15 8 13 19 8 15 8 28 19 8 15 18 7 17 25 23 14 5 13 27 18 23 16 12 13 23 10 6 19,O,c3)O,0,0,5,1,2,1,,False,False,0,True,ring_closure_mismatch,,,,,,,,,,,,
854,Clc1ccc2c1C1CCCc2ccnc2C1C2,26,0,27.0,,<eos>,eos,<bos> C l c 1 c c c 2 c 1 C 1 C C C c 2 c c n c 2 C 1 C 2 <eos> 1 C C 1 <eos> <eos> <eos> <eos> <eos> <eos> <eos> <eos> <eos> O <eos> <eos> C C 1 ( C ) C C c C C c c 1 <eos> 3 C c C 1 C 1 C 2 C ( O ) C C ( C O = O ) C [ C ] H ( C O ) 1 2 1 O [ N ] 1 2 F O 1 B F H o r B H o C O c o s H N r 3 n 2,15 24 23 8 23 23 23 9 23 8 15 8 15 15 15 23 9 23 23 25 23 9 15 8 15 9,2,C1C2,0,0,,0,0,0,ClC1=C2C(=C3C=CN=C4CC4C2CCC3)C=C1,True,True,1,True,,243.74,4.134,12.36,0.0,1.0,0.0,0.6066,5.7446,True,0.7649,Strong candidate,True
855,CN1CCc1c(cc2CcNC(C)c2ccccc2)cc1OCNC1C2,38,0,39.0,,<eos>,eos,<bos> C N 1 C C c 1 c ( c c 2 C c N C ( C ) c 2 c c c c c 2 ) c c 1 O C N C 1 C 2 <eos> 1 O C c 1 <eos> C ( C = O ) c 1 c 1 c 2 c C c O 1 c 1 C 1 C 1 2 <eos> ( C ) <eos> C ( C 2 C C ) - C H ( O ) C 1 C 1 = [ N 1 C ] S O 1 o = [ o 5 s H s N l O = H 2 C c ] 5 #,15 18 8 15 15 23 8 23 5 23 23 9 15 23 18 15 5 15 6 23 9 23 23 23 23 23 9 6 23 23 8 19 15 18 15 8 15 9,2,C1C2,0,0,,0,2,0,,False,False,0,True,long_repetitive_fragment,,,,,,,,,,,,
856,Cc1cnc(NS(=O)(=O)c2ccc(N)c22)s1COc(c1)(C1O(=O)ccc)1CcFc2ccc1C1cC(C)1c,69,0,70.0,,<eos>,eos,<bos> C c 1 c n c ( N S ( = O ) ( = O ) c 2 c c c ( N ) c 2 2 ) s 1 C O c ( c 1 ) ( C 1 O ( = O ) c c c ) 1 C c F c 2 c c c 1 C 1 c C ( C ) 1 c <eos> 1 O C O N ( n 1 C C ) C <eos> C ( C O C C 2 C 2 [ H ] C 2 ) O 1 s [ c # = S # H - o n C B 1 H c B F 2,15 23 8 23 25 23 5 18 20 5 13 19 6 5 13 19 6 23 9 23 23 23 5 18 6 23 9 9 6 28 8 15 19 23 5 23 8 6 5 15 8 19 5 13 19 6 23 23 23 6 8 15 23 16 23 9 23 23 23 8 15 8 23 15 5 15 6 8 23,c,C)1c,0,0,,0,2,0,,False,False,0,True,rdkit_parse_failure,,,,,,,,,,,,
857,CNCCCc2ccc(c(c[cHcH]HC(CO)cccCc(=O)C(=O)(C)c3=O)cCCO)C(cHc(c[H]2c1c3c2C(=O)NC1CC)OC)(O)C1CCO1H1C1#O1rSlo#B2NHSoC1l,114,0,115.0,,<eos>,eos,<bos> C N C C C c 2 c c c ( c ( c [ c H c H ] H C ( C O ) c c c C c ( = O ) C ( = O ) ( C ) c 3 = O ) c C C O ) C ( c H c ( c [ H ] 2 c 1 c 3 c 2 C ( = O ) N C 1 C C ) O C ) ( O ) C 1 C C O 1 H 1 C 1 # O 1 r S l o # B 2 N H S o C 1 l <eos> c <eos> c F,15 18 15 15 15 23 9 23 23 23 5 23 5 23 21 23 17 23 17 22 17 15 5 15 19 6 23 23 23 15 23 5 13 19 6 15 5 13 19 6 5 15 6 23 10 13 19 6 23 15 15 19 6 15 5 23 17 23 5 23 21 17 22 9 23 8 23 10 23 9 15 5 13 19 6 18 15 8 15 15 6 19 15 6 5 19 6 15 8 15 15 19 8 17 8 15 8 4 19 8 27 20 24 26 4 14 9 18 17 20 26 15 8 24,l,oC1l,0,0,,0,3,1,,False,False,0,True,rdkit_parse_failure,,,,,,,,,,,,
858,CC1CNCc1c2ccc2Cc2cccnc2C,24,0,25.0,,<eos>,eos,<bos> C C 1 C N C c 1 c 2 c c c 2 C c 2 c c c n c 2 C <eos> c ( C O C N C C N 1 O C 1 C C C = O C O 4 C N ) c C 1 C C c C O c 3 1 c C 1 C 1 C 2 C ( O 1 O ) C C ( = O C O ) C ( C ( C O ) 1 C 1 O 1 N ) C 2 l O 1 B - r = H - O 3 H F O [ s 4 S C 1 ] c,15 15 8 15 18 15 23 8 23 9 23 23 23 9 15 23 9 23 23 23 25 23 9 15,C,nc2C,0,0,,0,0,0,,False,False,0,True,long_repetitive_fragment,,,,,,,,,,,,
859,N[CCH](C(=O)N1C[CCHH]FF[C1CH][F)C1CCCCH](CC[CcH](NS(=O)(=O)c2ccc(OC(F)(FCF)cc2)CC1C)CO)C1(C(=O)CO)O1,100,0,101.0,,<eos>,eos,<bos> N [ C C H ] ( C ( = O ) N 1 C [ C C H H ] F F [ C 1 C H ] [ F ) C 1 C C C C H ] ( C C [ C c H ] ( N S ( = O ) ( = O ) c 2 c c c ( O C ( F ) ( F C F ) c c 2 ) C C 1 C ) C O ) C 1 ( C ( = O ) C O ) O 1 <eos> S 4 O 5 c o B s B o 5 N o H = S 4 <eos>,18 21 15 15 17 22 5 15 5 13 19 6 18 8 15 21 15 15 17 17 22 16 16 21 15 8 15 17 22 21 16 6 15 8 15 15 15 15 17 22 5 15 15 21 15 23 17 22 5 18 20 5 13 19 6 5 13 19 6 23 9 23 23 23 5 19 15 5 16 6 5 16 15 16 6 23 23 9 6 15 15 8 15 6 15 19 6 15 8 5 15 5 13 19 6 15 19 6 19 8,1,O)O1,0,0,,0,4,1,,False,False,0,True,rdkit_parse_failure,,,,,,,,,,,,
860,O=C(CCC1cCc1[nH]c(=O)[nH]c(=O)c(C)cc1cN(c2(c)F22ccc1)C1)ccC1C2,62,0,63.0,,<eos>,eos,<bos> O = C ( C C C 1 c C c 1 [ n H ] c ( = O ) [ n H ] c ( = O ) c ( C ) c c 1 c N ( c 2 ( c ) F 2 2 c c c 1 ) C 1 ) c c C 1 C 2 <eos> C <eos> c 1 1 <eos> <eos> C <eos> 4 C 1 C C [ C C H ] ( C ( O C c H C 1 2 O 2 ) C 1 ) O 1 - F [ C # B 1 n O n F = - n ] o 1 N 4,19 13 15 5 15 15 15 8 23 15 23 8 21 25 17 22 23 5 13 19 6 21 25 17 22 23 5 13 19 6 23 5 15 6 23 23 8 23 18 5 23 9 5 23 6 16 9 9 23 23 23 8 6 15 8 6 23 23 15 8 15 9,2,C1C2,0,0,,0,3,1,,False,False,0,True,rdkit_parse_failure,,,,,,,,,,,,
861,CNC1CCO[c1ccc(F)Cc1][=C]HC(CCccOC)c(N)c=OCc(Occ2cc1)ccC1cCOCc2CH21cC2,69,0,70.0,,<eos>,eos,<bos> C N C 1 C C O [ c 1 c c c ( F ) C c 1 ] [ = C ] H C ( C C c c O C ) c ( N ) c = O C c ( O c c 2 c c 1 ) c c C 1 c C O C c 2 C H 2 1 c C 2 <eos> C [ C ] <eos> ( C 1 C C 3 C ( C ( = O C 1 C ) ( O 2 ) C 2 ) O 1 = r c N S s O = s S # s 1 [ n C ] ) 3,15 18 15 8 15 15 19 21 23 8 23 23 23 5 16 6 15 23 8 22 21 13 15 22 17 15 5 15 15 23 23 19 15 6 23 5 18 6 23 13 19 15 23 5 19 23 23 9 23 23 8 6 23 23 15 8 23 15 19 15 23 9 15 17 9 8 23 15 9,2,1cC2,0,0,,0,1,1,,False,False,0,True,rdkit_parse_failure,,,,,,,,,,,,
862,C[CNCH](C(=O)N1CccHC1C(=O)N2C(C(=O)O)CC(SC)CN)COH(CcCc(C3)(c1cCHo12)c1csc(N)n1C)CC=C(COCCO1O1H1CO)O1ON4nOrl4HsS3,112,0,113.0,,<eos>,eos,<bos> C [ C N C H ] ( C ( = O ) N 1 C c c H C 1 C ( = O ) N 2 C ( C ( = O ) O ) C C ( S C ) C N ) C O H ( C c C c ( C 3 ) ( c 1 c C H o 1 2 ) c 1 c s c ( N ) n 1 C ) C C = C ( C O C C O 1 O 1 H 1 C O ) O 1 O N 4 n O r l 4 H s S 3 <eos> n B ( s l ),15 21 15 18 15 17 22 5 15 5 13 19 6 18 8 15 23 23 17 15 8 15 5 13 19 6 18 9 15 5 15 5 13 19 6 19 6 15 15 5 20 15 6 15 18 6 15 19 17 5 15 23 15 23 5 15 10 6 5 23 8 23 15 17 26 8 9 6 23 8 23 28 23 5 18 6 25 8 15 6 15 15 13 15 5 15 19 15 15 19 8 19 8 17 8 15 19 6 19 8 19 18 11 25 19 27 24 11 17 28 20 10,3,HsS3,0,0,,0,3,1,,False,False,0,True,rdkit_parse_failure,,,,,,,,,,,,
