sample_index,raw_smiles,raw_length,first_bos_position,first_eos_position,first_pad_position,termination_token,termination_reason,raw_tokens,effective_token_ids,canonical_smiles,is_valid_rdkit,is_unique_among_valid,valid_occurrences,is_novel_vs_reference,invalid_reason,molecular_weight,logp,tpsa,hbd,hba,rotatable_bonds,qed_score,sa_score,passes_lipinski,clinical_score,scorer_recommendation,is_novel_scorer_flag
105,CCC1CCCNC(=O)c1Cc3c(c(C(==))NC)(C)COCCC),40,0,41,,<eos>,eos,<bos> C C C 1 C C C N C ( = O ) c 1 C c 3 c ( c ( C ( = = ) ) N C ) ( C ) C O C C C ) <eos> 2 <eos> n <eos> C <eos> <eos> 1 <eos> <eos> <eos> F C n - 5 s n 1 2 o 3 O N c 5 l o B <unk> <pad> ] c S = 4 [ H 3 l <eos> n [ l 3 ) - N <eos> O r 1 <pad> r # C H # <unk> # 5 <eos> o 1 4 5 c H 3 <eos> C F 4 # <pad> n 4 #,15 15 15 8 15 15 15 18 15 5 13 19 6 23 8 15 23 10 23 5 23 5 15 5 13 13 6 6 18 15 6 5 15 6 15 19 15 15 15 6,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
106,CCN(CC(CNCc1ccc(O)c2ccccc1C,27,0,28,,<eos>,eos,<bos> C C N ( C C ( C N C c 1 c c c ( O ) c 2 c c c c c 1 C <eos> N <eos> C 1 <eos> <eos> 1 <eos> <eos> C <eos> <eos> <eos> <eos> <eos> <eos> <eos> 1 <eos> <eos> <eos> <eos> <eos> <eos> n B N S c <pad> n S 5 C B S 4 - F # H 4 S N o ) B <pad> l ] [ 2 H = ( o n c [ o [ # H [ B ] 4 3 # 4 - C <unk> <pad> 3 c S s 1 ) 1 O N C <unk> = ] O C <unk> s,15 15 18 5 15 15 5 15 18 15 23 8 23 23 23 5 19 6 23 9 23 23 23 23 23 8 15,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
107,COc1cc2c(cOncc(cncc3c3cnH]c(NC(O)OCNC)cCc1),43,0,44,,<eos>,eos,<bos> C O c 1 c c 2 c ( c O n c c ( c n c c 3 c 3 c n H ] c ( N C ( O ) O C N C ) c C c 1 ) <eos> 1 <eos> C c <eos> <eos> <eos> <eos> c S l B O B s ) [ s H O 4 o = S 5 2 ] ( 3 ( 1 <pad> [ <unk> ) H l S <eos> - ) N ) <eos> ) o ) <unk> C c S 3 C H <unk> <pad> 1 S ( # = r 2 N <eos> l S N s <pad> B r S O F,15 19 23 8 23 23 9 23 5 23 19 25 23 23 5 23 25 23 23 10 23 10 23 25 17 22 23 5 18 15 5 19 6 19 15 18 15 6 23 15 23 8 6,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
108,CCCCC(nCNC2cc2c(Br)C)2C),24,0,25,,<eos>,eos,<bos> C C C C C ( n C N C 2 c c 2 c ( B r ) C ) 2 C ) <eos> 1 <eos> 1 <eos> <eos> <eos> 1 <eos> <eos> <eos> <eos> <eos> <eos> <eos> <eos> <eos> <eos> <eos> C <eos> 2 <eos> <eos> <eos> <eos> C <eos> 1 - 5 o # F H C ) N 5 S <unk> 2 s N 4 H 1 = <unk> s - r O 4 <unk> S N [ 3 r 4 n O N 4 <eos> C [ 4 <pad> c 5 S <unk> ( 1 O <pad> o F 2 N H B c = o C B O H O H <unk> -,15 15 15 15 15 5 25 15 18 15 9 23 23 9 23 5 14 27 6 15 6 9 15 6,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
109,CC1Cc1nC(CCCCCCC2C(CCCCCC)C,27,0,28,,<eos>,eos,<bos> C C 1 C c 1 n C ( C C C C C C C 2 C ( C C C C C C ) C <eos> 1 <eos> 1 <eos> <eos> <eos> C <eos> <eos> <eos> <eos> O <eos> <eos> <eos> 2 <eos> C <eos> <eos> <eos> <eos> <eos> <eos> ) [ ] ( # ) <unk> 1 <unk> N 3 F 3 - 3 c = 5 2 5 <unk> s N r [ 4 H 3 N s C [ - o H ) <eos> 3 <pad> ) 3 l o s o C <eos> 3 2 o 3 o ] - s 1 <eos> c - ] H 1 ) C n c S,15 15 8 15 23 8 25 15 5 15 15 15 15 15 15 15 9 15 5 15 15 15 15 15 15 6 15,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
110,Cc1ccnc(C)c(NCC(=O)c2cccc(C(C)(O)c(2))cCc1,42,0,43,,<eos>,eos,<bos> C c 1 c c n c ( C ) c ( N C C ( = O ) c 2 c c c c ( C ( C ) ( O ) c ( 2 ) ) c C c 1 <eos> <eos> H <eos> 1 <eos> <eos> 2 <eos> <eos> r 2 r B - 5 n <eos> 5 N o F - N ) # c B c 5 o F 4 5 B # 4 2 <eos> S <eos> [ B <unk> # s [ o r C 1 ( B 2 S r <eos> - # 4 2 - <eos> 4 B N <eos> o N 3 N <pad> C F N 2 #,15 23 8 23 23 25 23 5 15 6 23 5 18 15 15 5 13 19 6 23 9 23 23 23 23 5 15 5 15 6 5 19 6 23 5 9 6 6 23 15 23 8,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
111,Cc1cc(C2)CC(2C(=O)Nc3c(c)cncccC=))(=2)cC1n)c11,46,0,47,,<eos>,eos,<bos> C c 1 c c ( C 2 ) C C ( 2 C ( = O ) N c 3 c ( c ) c n c c c C = ) ) ( = 2 ) c C 1 n ) c 1 1 <eos> <eos> 1 <eos> <eos> <eos> ) r - ] 3 ) ( B 2 s 4 F N 4 <eos> c o H F # <unk> - r c l O <unk> 3 - [ <eos> C o B O 2 o H s ] ( = B 1 ] 4 s C <pad> r s # O ] B ] o n C ] s # N n c O s,15 23 8 23 23 5 15 9 6 15 15 5 9 15 5 13 19 6 18 23 10 23 5 23 6 23 25 23 23 23 15 13 6 6 5 13 9 6 23 15 8 25 6 23 8 8,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
112,Nc1cc(=r)c1c]c(C)C1c1)Oc11,26,0,27,,<eos>,eos,<bos> N c 1 c c ( = r ) c 1 c ] c ( C ) C 1 c 1 ) O c 1 1 <eos> c 1 1 <eos> <eos> c c 1 <eos> <eos> C <eos> 1 <eos> <eos> <eos> ) <eos> 1 <eos> <eos> C 2 <eos> <eos> 3 F o <pad> c N [ = C 3 # <unk> # ) N 5 <unk> 1 F N F 1 B 4 <eos> C S 3 H C o C 5 H O # 3 ) = F H l <unk> [ - c 2 3 ( n 1 5 <eos> # 1 n H <eos> N ] F l r <unk> C 5 l,18 23 8 23 23 5 13 27 6 23 8 23 22 23 5 15 6 15 8 23 8 6 19 23 8 8,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
113,CCOC(=O)(=O)N1cccc(-c3cccncccccSC)C)(C)(C)cn1,45,0,46,,<eos>,eos,<bos> C C O C ( = O ) ( = O ) N 1 c c c c ( - c 3 c c c n c c c c c S C ) C ) ( C ) ( C ) c n 1 <eos> <eos> = O <eos> <eos> <eos> = l - B C ) c l ) c N 1 3 s = <eos> 5 H F 1 n s 3 = F H 3 c n [ N H S r ] ) ( r 5 = 3 o N B S ) 5 1 2 S <eos> # ] <eos> 2 <eos> 1 B <eos> 3 [ - 4 = N F 2,15 15 19 15 5 13 19 6 5 13 19 6 18 8 23 23 23 23 5 7 23 10 23 23 23 25 23 23 23 23 23 20 15 6 15 6 5 15 6 5 15 6 23 25 8,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
114,Cc1nc2H-c2ccc(-c3ncc(-c4ccccc4nc3ncn)nc2c1,42,0,43,,<eos>,eos,<bos> C c 1 n c 2 H - c 2 c c c ( - c 3 n c c ( - c 4 c c c c c 4 n c 3 n c n ) n c 2 c 1 <eos> 1 <eos> c <eos> 1 <eos> 1 1 <eos> 3 <pad> <unk> s ( # r - <unk> H ( 2 - 3 ] B 1 N [ 5 3 F O r <pad> H N 5 <eos> r 1 s - l N O s 4 # <pad> O <unk> C 5 O l C = ( ] 2 = <pad> ] B ) 5 4 C c ( <pad> 1 <eos> N <unk> 4,15 23 8 25 23 9 17 7 23 9 23 23 23 5 7 23 10 25 23 23 5 7 23 11 23 23 23 23 23 11 25 23 10 25 23 25 6 25 23 9 23 8,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
115,CCCC(=O)(OCC1ccccBr)ccc1CC1O,28,0,29,,<eos>,eos,<bos> C C C C ( = O ) ( O C C 1 c c c c B r ) c c c 1 C C 1 O <eos> <eos> 1 1 <eos> <eos> <eos> <eos> 1 <eos> <eos> <eos> <eos> <eos> <eos> <eos> <eos> 2 <eos> <eos> <eos> <eos> <eos> <eos> 3 # H <unk> n <pad> 1 ) 5 3 F O l o <unk> O H ) 5 <pad> n c N F 4 s <unk> - 1 = H = n o 4 N o 4 r ) n # B ( - N ] - o = 1 = 5 O H [ s F N <unk> 5 H ] C o 1 =,15 15 15 15 5 13 19 6 5 19 15 15 8 23 23 23 23 14 27 6 23 23 23 8 15 15 8 19,,False,False,0,True,ring_closure_mismatch,,,,,,,,,,,,
116,CC(F)Cc1cccnc(CC)C)NC2C,23,0,24,,<eos>,eos,<bos> C C ( F ) C c 1 c c c n c ( C C ) C ) N C 2 C <eos> c 1 <eos> <eos> 1 1 <eos> <eos> <eos> C 1 <eos> <eos> <eos> <eos> <eos> <eos> <eos> <eos> ) <eos> 2 <eos> <eos> <eos> ) C <eos> # B <eos> ( # <unk> N n <unk> 5 B H B - 1 s 4 3 s # F 2 r 4 ] 2 <eos> S n s = N 4 H C n r <eos> - N C l O H 5 <unk> 2 C 2 S ) C r ] o <pad> H o N C N 2 ] <eos> C l s,15 15 5 16 6 15 23 8 23 23 23 25 23 5 15 15 6 15 6 18 15 9 15,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
117,C=(Cc1ccccc1C1CC(CCC1)C,23,0,24,,<eos>,eos,<bos> C = ( C c 1 c c c c c 1 C 1 C C ( C C C 1 ) C <eos> c 1 <eos> <eos> 1 1 <eos> <eos> <eos> C 1 <eos> <eos> C <eos> <eos> <eos> <eos> <eos> 1 <eos> 2 <eos> <eos> <eos> <eos> C <eos> ) N C ] N # F - s 3 l H s 3 o c ] H <pad> F <unk> = 2 <pad> <eos> [ # 3 N l # S 4 o 4 o N 4 l C B # c 3 4 O 5 <pad> 3 <eos> ) F r - H r 4 B <pad> o H <unk> S ) r n #,15 13 5 15 23 8 23 23 23 23 23 8 15 8 15 15 5 15 15 15 8 6 15,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
118,C=C(Cc1cccc(C(=O)C3C)C3)C3CccCccCCc2)CC1,40,0,41,,<eos>,eos,<bos> C = C ( C c 1 c c c c ( C ( = O ) C 3 C ) C 3 ) C 3 C c c C c c C C c 2 ) C C 1 <eos> ) C 1 <eos> 1 <eos> <eos> C <eos> <eos> <eos> = - # 1 c # <pad> l O c 3 O l r H C <unk> B <unk> 4 3 c o 2 # o O 3 2 = n 3 n - S 4 <eos> C n s n o C F ] 4 5 N n o <eos> 2 O ] o <eos> 4 S <pad> <eos> S l H = # - 4,15 13 15 5 15 23 8 23 23 23 23 5 15 5 13 19 6 15 10 15 6 15 10 6 15 10 15 23 23 15 23 23 15 15 23 9 6 15 15 8,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
119,CC1CN(CN2CC(NCC(=O)C(C(=C)C)c)C)C(C)C)(C,40,0,41,,<eos>,eos,<bos> C C 1 C N ( C N 2 C C ( N C C ( = O ) C ( C ( = C ) C ) c ) C ) C ( C ) C ) ( C <eos> ) <eos> C <eos> 1 <eos> <eos> <eos> 2 <eos> <eos> l 3 [ N c S # B 2 N l # 3 c = C <unk> B F l <unk> N ) - [ S c s B 1 B N 5 4 <pad> <eos> 4 B r H 3 l <pad> ( - 1 F 5 r s O = 5 ] B n s 2 <pad> ( s H O B <pad> o ),15 15 8 15 18 5 15 18 9 15 15 5 18 15 15 5 13 19 6 15 5 15 5 13 15 6 15 6 23 6 15 6 15 5 15 6 15 6 5 15,,False,False,0,True,ring_closure_mismatch,,,,,,,,,,,,
120,Cc1ncnn1-c1ccc(C(=O)NCCCc1ccccc)c2)c1,37,0,38,,<eos>,eos,<bos> C c 1 n c n n 1 - c 1 c c c ( C ( = O ) N C C C c 1 c c c c c ) c 2 ) c 1 <eos> <eos> 1 <eos> <eos> <eos> <eos> <eos> 2 <eos> 1 <eos> <eos> 1 <eos> ] N O o c ( F <unk> n 3 # H N c 1 S O B O F O r <pad> B <eos> 1 <pad> c 4 5 l <unk> F c [ # H 3 o S ( B r [ n <unk> # ) # = N ( # = S C [ - c O r ] # - = 2 ),15 23 8 25 23 25 25 8 7 23 8 23 23 23 5 15 5 13 19 6 18 15 15 15 23 8 23 23 23 23 23 6 23 9 6 23 8,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
121,O=c1cc(C(=O)NC2Cn2cn3c3ccc2ccn1],32,0,33,,<eos>,eos,<bos> O = c 1 c c ( C ( = O ) N C 2 C n 2 c n 3 c 3 c c c 2 c c n 1 ] <eos> c 1 2 <eos> c 1 1 <eos> <eos> 1 c 1 <eos> 1 <eos> 1 <eos> <eos> <eos> c B r B - ) s <eos> r s o 4 - 2 F - 2 N <pad> C = <unk> F l 3 s 3 2 <unk> ] 3 N - 2 <unk> n ) # ] C c = B 3 5 <unk> r 1 l O <eos> F ] 1 = ] H F = 4 [ # H <pad> 5 <unk> ),19 13 23 8 23 23 5 15 5 13 19 6 18 15 9 15 25 9 23 25 10 23 10 23 23 23 9 23 23 25 8 22,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
122,O=C(CCCC(=O)N1C(=O)c1ccc(C(C)C1CF)c2)c11,40,0,41,,<eos>,eos,<bos> O = C ( C C C C ( = O ) N 1 C ( = O ) c 1 c c c ( C ( C ) C 1 C F ) c 2 ) c 1 1 <eos> 2 <eos> <eos> O <eos> <eos> 1 <eos> <eos> <eos> <eos> r S N B O ] 2 # 5 S [ 1 = <pad> F c r <eos> = C <unk> - 3 5 H ] c O [ O C = S o l 5 - # n ) S = <pad> r ] 2 F - r c <pad> F 2 <eos> o l <eos> 3 2 3 S N = <pad> 4 H 5,19 13 15 5 15 15 15 15 5 13 19 6 18 8 15 5 13 19 6 23 8 23 23 23 5 15 5 15 6 15 8 15 16 6 23 9 6 23 8 8,,False,False,0,True,ring_closure_mismatch,,,,,,,,,,,,
123,CcCnccc(C(=O)N)c2ccc(S(N)(=O)=O)Cc2)c2C)c1,42,0,43,,<eos>,eos,<bos> C c C n c c c ( C ( = O ) N ) c 2 c c c ( S ( N ) ( = O ) = O ) C c 2 ) c 2 C ) c 1 <eos> 1 <eos> <eos> <eos> <eos> <eos> 2 <eos> <eos> N = ) 1 4 S 2 - O H c r S 2 N l c N <pad> <unk> n S s <unk> 3 ) H 1 <unk> 1 o = n H 2 = - <eos> ) 4 o l H o <pad> 4 # <eos> # l - ] n <eos> ] n 4 N <pad> N # r H o O [ O,15 23 15 25 23 23 23 5 15 5 13 19 6 18 6 23 9 23 23 23 5 20 5 18 6 5 13 19 6 13 19 6 15 23 9 6 23 9 15 6 23 8,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
124,CC(C(=O)N1CC(C)NC1CC1(C)ccc,27,0,28,,<eos>,eos,<bos> C C ( C ( = O ) N 1 C C ( C ) N C 1 C C 1 ( C ) c c c <eos> 1 <eos> <eos> <eos> <eos> C 1 <eos> <eos> C <eos> <eos> <eos> <eos> O <eos> <eos> C <eos> <eos> <eos> ) C <eos> r 5 H B c s H - ( N O o F S 1 <eos> <pad> N 5 N n ( N ] c l S c <eos> [ 3 ) r <eos> [ 4 o [ 5 N H 5 [ 3 # O <eos> C 2 l <eos> l C s 1 o 1 c <eos> O 1 ( F B S <unk> s,15 15 5 15 5 13 19 6 18 8 15 15 5 15 6 18 15 8 15 15 8 5 15 6 23 23 23,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
125,Nc1ccc(CSc2ccccB2)cc1)cn,24,0,25,,<eos>,eos,<bos> N c 1 c c c ( C S c 2 c c c c B 2 ) c c 1 ) c n <eos> 1 <eos> <eos> <eos> 1 <eos> <eos> <eos> c 1 <eos> <eos> <eos> 1 <eos> <eos> <eos> <eos> <eos> 1 <eos> ) <eos> C <eos> <eos> <eos> r 1 ( S c N 3 C 2 c F l 5 ) F # B <unk> F H ) S 2 F N - 4 1 - l 2 O n B 2 5 [ 1 - 3 H O ( l o 4 S 3 n 1 H 1 # ) o 4 5 - l r 5 <pad> ] r [ 5 ),18 23 8 23 23 23 5 15 20 23 9 23 23 23 23 14 9 6 23 23 8 6 23 25,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
126,COc1ccccc1C(=O)NCCC2C(=O)Cc)ccncc)C2),37,0,38,,<eos>,eos,<bos> C O c 1 c c c c c 1 C ( = O ) N C C C 2 C ( = O ) C c ) c c n c c ) C 2 ) <eos> 1 <eos> <eos> <eos> <eos> <eos> 1 <eos> <eos> <eos> 1 <eos> <eos> <eos> r l <pad> s 4 1 B ( <unk> = <eos> H 3 O c 2 <eos> <pad> N ) <unk> F 2 N # - 4 5 <unk> 1 3 o 5 <unk> c r 2 <eos> <pad> ) 2 ( ) ( ] 4 S H ) 2 s 4 F O F H r 4 O 4 s 4 n c ) c 4,15 19 23 8 23 23 23 23 23 8 15 5 13 19 6 18 15 15 15 9 15 5 13 19 6 15 23 6 23 23 25 23 23 6 15 9 6,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
127,O=C(Nc1cc2cccc1CC(O))N1)c1ccc1cccc12)C,38,0,39,,<eos>,eos,<bos> O = C ( N c 1 c c 2 c c c c 1 C C ( O ) ) N 1 ) c 1 c c c 1 c c c c 1 2 ) C <eos> 1 <eos> <eos> <eos> 1 <eos> <eos> <eos> <eos> <eos> <eos> C <eos> - s 2 r c l 1 n o = # F 1 l N c H <eos> 4 F C N ] r # [ # c ) 3 [ B S <unk> [ 5 ( S o - ( c O [ # o 4 1 <pad> l - = O s 2 N 4 c O <eos> ( 4 # r N s ),19 13 15 5 18 23 8 23 23 9 23 23 23 23 8 15 15 5 19 6 6 18 8 6 23 8 23 23 23 8 23 23 23 23 8 9 6 15,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
128,C=CCCc1C)c(CCN(C(=O)N=O)C1CCC,29,0,30,,<eos>,eos,<bos> C = C C C c 1 C ) c ( C C N ( C ( = O ) N = O ) C 1 C C C <eos> 1 <eos> <eos> 1 <eos> <eos> <eos> <eos> <eos> 1 <eos> <eos> <eos> C <eos> <eos> 2 <eos> <eos> <eos> C <eos> r N = o 4 B H <unk> B ) <pad> = l F 3 <eos> = - c 4 - c o C O S <unk> 3 2 s F <eos> - n = <pad> [ 4 n H 2 ] c [ - <unk> ( H r <pad> [ o 5 s 1 n <eos> ) o r H ) ] <pad> o c S,15 13 15 15 15 23 8 15 6 23 5 15 15 18 5 15 5 13 19 6 18 13 19 6 15 8 15 15 15,,False,False,0,True,long_repetitive_fragment,,,,,,,,,,,,
129,CC1CCN(C(=O)c2cnc(-c3cccc(C)c(=O))(2)Cc1C),42,0,43,,<eos>,eos,<bos> C C 1 C C N ( C ( = O ) c 2 c n c ( - c 3 c c c c ( C ) c ( = O ) ) ( 2 ) C c 1 C ) <eos> 1 C <eos> <eos> = O <eos> <eos> <eos> c C 3 <eos> S <pad> H - 5 c r O 3 N 3 H c 1 H 5 ] o 5 3 2 r n 5 4 = r 3 n o ) F ( # 4 B n o s C # ) 3 = c S N 2 n - 2 5 s 3 2 4 - 4 H <pad> n 1 -,15 15 8 15 15 18 5 15 5 13 19 6 23 9 23 25 23 5 7 23 10 23 23 23 23 5 15 6 23 5 13 19 6 6 5 9 6 15 23 8 15 6,,False,False,0,True,ring_closure_mismatch,,,,,,,,,,,,
130,C=1(C(=lnc(-c2c2ccc1)nc1-c1ccccc2cc1n1,38,0,39,,<eos>,eos,<bos> C = 1 ( C ( = l n c ( - c 2 c 2 c c c 1 ) n c 1 - c 1 c c c c c 2 c c 1 n 1 <eos> ) ] 1 <eos> c 1 <eos> <eos> <eos> c 1 <eos> <eos> ) ] o S c <pad> r 4 r o <pad> <unk> = - ] # H <pad> <unk> N O N ] s - S 4 S 1 # 2 O S H ] 4 [ r 4 <eos> C l n - n ) 5 1 - F 2 o <pad> B H ( 1 ( C 4 5 = C n # B r,15 13 8 5 15 5 13 24 25 23 5 7 23 9 23 9 23 23 23 8 6 25 23 8 7 23 8 23 23 23 23 23 9 23 23 8 25 8,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
131,c1cc(-nc2nc3cC3c3cnc(4C4c4CnC)C)Cc4)c1,38,0,39,,<eos>,eos,<bos> c 1 c c ( - n c 2 n c 3 c C 3 c 3 c n c ( 4 C 4 c 4 C n C ) C ) C c 4 ) c 1 <eos> 1 <eos> 2 <eos> n 1 <eos> C <eos> C <eos> 2 <eos> = C 4 B # F C <pad> = [ c F B - # s B H # 4 n 2 c n - ] N <unk> - <unk> 1 = ) 3 ) 4 ( <pad> n ) s ] c 3 N S 1 5 <unk> r # - # <eos> = ) 1 F n r F 4 3 <eos> <unk> O n,23 8 23 23 5 7 25 23 9 25 23 10 23 15 10 23 10 23 25 23 5 11 15 11 23 11 15 25 15 6 15 6 15 23 11 6 23 8,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
132,CCN(CCCC)OC)(C(C=O)c1ccc(CS(CCC=O)=()CC1,40,0,41,,<eos>,eos,<bos> C C N ( C C C C ) O C ) ( C ( C = O ) c 1 c c c ( C S ( C C C = O ) = ( ) C C 1 <eos> C <eos> <eos> 2 1 <eos> <eos> <eos> <eos> <eos> <eos> n 2 N s 1 N 3 s F 2 [ S 2 r H ] <unk> B F 4 [ - O 1 F S [ 2 B [ C [ l <eos> r 4 n N 2 <pad> S ] = 2 ] B s ( s r <eos> c l o B <pad> s 4 N <unk> B 5 r # C <unk> =,15 15 18 5 15 15 15 15 6 19 15 6 5 15 5 15 13 19 6 23 8 23 23 23 5 15 20 5 15 15 15 13 19 6 13 5 6 15 15 8,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
133,CCCCNC(=O)c1ccc(F)cc1)cs2,25,0,26,,<eos>,eos,<bos> C C C C N C ( = O ) c 1 c c c ( F ) c c 1 ) c s 2 <eos> C C <eos> <eos> C 1 <eos> C 1 <eos> <eos> C <eos> <eos> <eos> <eos> <eos> 1 <eos> 1 <eos> <eos> C <eos> <eos> <eos> 3 4 = r <eos> <pad> H o C r = 1 F ) 3 <eos> = B = B F ( B <pad> 4 H <unk> 2 1 S <unk> o N o B # o 1 C H # <pad> = r 1 4 N ( <unk> n r c = ) H = <eos> O <pad> ] <eos> ] C = o 5 s,15 15 15 15 18 15 5 13 19 6 23 8 23 23 23 5 16 6 23 23 8 6 23 28 9,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
134,Cc1cc(-c2cncc2cnc(-c3ccc(F)c23)c1,33,0,34,,<eos>,eos,<bos> C c 1 c c ( - c 2 c n c c 2 c n c ( - c 3 c c c ( F ) c 2 3 ) c 1 <eos> <eos> <eos> 1 <eos> <eos> <eos> <eos> <eos> <eos> ) n 1 <eos> 1 <eos> C <eos> <eos> = B <unk> r N <pad> [ 2 c n ) # 1 S # H 2 [ O <eos> o ( c 3 B - O H = B ] H o <unk> ( 5 3 r = r H l n l 1 # 5 = o c 2 = ] r F 1 F <eos> 5 r H ] H <pad> S N n,15 23 8 23 23 5 7 23 9 23 25 23 23 9 23 25 23 5 7 23 10 23 23 23 5 16 6 23 9 10 6 23 8,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
135,C=11c(=O)c(-c2c]c(F)c(O)c1Cnc1cnccc)cC=OC1,42,0,43,,<eos>,eos,<bos> C = 1 1 c ( = O ) c ( - c 2 c ] c ( F ) c ( O ) c 1 C n c 1 c n c c c ) c C = O C 1 <eos> 1 <eos> O 1 <eos> C C 2 <eos> = - <unk> ] <eos> [ N l c s # F ) F 5 N O H 1 N 3 2 1 ( 2 - B S n = - 2 S <unk> 4 3 [ 3 4 N S - C n - ) 3 1 <pad> c 5 o 4 S n <pad> F c <eos> ] 4 n H 1 N 2 #,15 13 8 8 23 5 13 19 6 23 5 7 23 9 23 22 23 5 16 6 23 5 19 6 23 8 15 25 23 8 23 25 23 23 23 6 23 15 13 19 15 8,,False,False,0,True,unbalanced_brackets,,,,,,,,,,,,
136,Cc1nc(-c2cccnc2nc2nc2c3C(C)CCCCC,32,0,33,,<eos>,eos,<bos> C c 1 n c ( - c 2 c c c n c 2 n c 2 n c 2 c 3 C ( C ) C C C C C <eos> n 1 <eos> <eos> C <eos> <eos> <eos> <eos> <eos> ) n 1 <eos> <eos> <eos> C <eos> <eos> O - 2 <unk> <eos> H 1 - S ] s 5 l ) 2 H O N 1 ) - ( B 4 1 - # 5 1 [ 1 C n ] <unk> <eos> 3 ( = ( 1 C o <pad> n 4 C O 2 r l F 4 ] <unk> l 3 F O r F 4 ( s c 1 c,15 23 8 25 23 5 7 23 9 23 23 23 25 23 9 25 23 9 25 23 9 23 10 15 5 15 6 15 15 15 15 15,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
137,CCc1ccc2cc(nc(c(-c3cc((C4c4cc]nc]c3cc3cc2c21,44,0,45,,<eos>,eos,<bos> C C c 1 c c c 2 c c ( n c ( c ( - c 3 c c ( ( C 4 c 4 c c ] n c ] c 3 c c 3 c c 2 c 2 1 <eos> c n C n 1 2 <eos> ] s n N C = <pad> ( o ] r F - N 5 s 2 <pad> N B ( <pad> l ( - s F 3 N [ <eos> r 2 <unk> l = 4 ( r N 2 l O c O 4 1 <unk> C N - 2 n <pad> B <eos> r <eos> S <eos> F 4 <unk> H 3 O c,15 15 23 8 23 23 23 9 23 23 5 25 23 5 23 5 7 23 10 23 23 5 5 15 11 23 11 23 23 22 25 23 22 23 10 23 23 10 23 23 9 23 9 8,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
138,O=1(C(CN(C13CCC3c)cc)n(C)22CC2CCCCCCCCCC,40,0,41,,<eos>,eos,<bos> O = 1 ( C ( C N ( C 1 3 C C C 3 c ) c c ) n ( C ) 2 2 C C 2 C C C C C C C C C C <eos> ) C <eos> 1 <eos> C <eos> 1 <eos> <eos> <eos> c C 2 1 <eos> # H = ] s B F 3 <pad> F ( B N F = C N r <unk> [ S o 3 O = ] c F ] ( <eos> F S O ) 3 l - 3 ] <unk> ] N ( o # o l s # <eos> 4 n S r s 1 <unk> 1 O <unk> [,19 13 8 5 15 5 15 18 5 15 8 10 15 15 15 10 23 6 23 23 6 25 5 15 6 9 9 15 15 9 15 15 15 15 15 15 15 15 15 15,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
139,C=C(O)C1CC(=O)c1cccc(F)ccccc(=O)c1=)c11,39,0,40,,<eos>,eos,<bos> C = C ( O ) C 1 C C ( = O ) c 1 c c c c ( F ) c c c c c ( = O ) c 1 = ) c 1 1 <eos> <eos> 1 = O <eos> c <eos> <eos> <eos> <eos> C <eos> c # [ 3 c ] <pad> o [ <unk> c r l c 2 n S B 5 H <eos> s <pad> S # H n - B s ] F 4 H 4 3 F 4 5 O 2 - c 1 S 4 C <unk> H [ F C 2 <eos> # n H ( N <eos> <unk> c B 2 ( l r,15 13 15 5 19 6 15 8 15 15 5 13 19 6 23 8 23 23 23 23 5 16 6 23 23 23 23 23 5 13 19 6 23 8 13 6 23 8 8,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
