sample_index,raw_smiles,raw_length,first_bos_position,first_eos_position,first_pad_position,termination_token,termination_reason,raw_tokens,effective_token_ids,canonical_smiles,is_valid_rdkit,is_unique_among_valid,valid_occurrences,is_novel_vs_reference,invalid_reason,molecular_weight,logp,tpsa,hbd,hba,rotatable_bonds,qed_score,sa_score,passes_lipinski,clinical_score,scorer_recommendation,is_novel_scorer_flag
98,COc1ccc(CC)cCc]c(C(CNC(=O)NC3=O)cc2)nc1O)C2CC,45,0,46,,<eos>,eos,<bos> C O c 1 c c c ( C C ) c C c ] c ( C ( C N C ( = O ) N C 3 = O ) c c 2 ) n c 1 O ) C 2 C C <eos> O O ) C ( c ) C c 3 c <eos> 1 <eos> C c C <eos> ] ) 2 ) <eos> 1 C [ C <unk> C O C 4 <eos> O ) C C C ( = O ) O <eos> 1 <unk> [ N 1 1 2 <eos> O 1 <eos> F c s c N O n # 5 l B s n s C c 3 4,15 19 23 8 23 23 23 5 15 15 6 23 15 23 22 23 5 15 5 15 18 15 5 13 19 6 18 15 10 13 19 6 23 23 9 6 25 23 8 19 6 15 9 15 15,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
99,CCC(C)C(N)C(=O)N1CCCCC1,23,0,24,,<eos>,eos,<bos> C C C ( C ) C ( N ) C ( = O ) N 1 C C C C C 1 <eos> <eos> 1 C <eos> C 1 C <eos> C c 1 <eos> C 1 <eos> <eos> O O C ) N 2 <eos> ( ) O ( C ) C [ 1 <unk> H ] C <unk> C ) <unk> H ] 2 ( H O ( C ) <eos> C ( O <eos> ) C <unk> - ] 1 2 F <eos> H ] 2 1 <unk> [ N <unk> <unk> ] <eos> O 1 <eos> s 4 <pad> = c ] [ C B O r B ) c <pad> F 5 <pad>,15 15 15 5 15 6 15 5 18 6 15 5 13 19 6 18 8 15 15 15 15 15 8,CCC(C)C(N)C(=O)N1CCCCC1,True,True,1,False,,198.31,1.372,46.33,1.0,2.0,3.0,0.7442,2.6619,True,0.8567,Strong candidate,True
100,N[CH](C(=O)N1C[CH]FF[CH][F)C1)[CH](CC[CH](NS(=O)(=O)c2ccc(FC(1)(F)C),68,0,76,,<eos>,eos,<bos> N [ C <unk> H ] ( C ( = O ) N 1 C [ C <unk> <unk> H ] F F [ C <unk> <unk> H ] [ F ) C 1 ) [ C <unk> H ] ( C C [ C <unk> H ] ( N S ( = O ) ( = O ) c 2 c c c ( F C ( 1 ) ( F ) C ) <eos> c 2 ) C C 1 <eos> ) C O <unk> ] 1 ( C ( = O ) C O ) O 1 <eos> S 1 O 5 <eos> 2 <eos> N B S c 5 l H <pad> O 4 =,18 21 15 3 17 22 5 15 5 13 19 6 18 8 15 21 15 3 3 17 22 16 16 21 15 3 3 17 22 21 16 6 15 8 6 21 15 3 17 22 5 15 15 21 15 3 17 22 5 18 20 5 13 19 6 5 13 19 6 23 9 23 23 23 5 16 15 5 8 6 5 16 6 15 6,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
101,CN(C)=C)Nc1ccccc1)c1ccccc1,26,0,27,,<eos>,eos,<bos> C N ( C ) = C ) N c 1 c c c c c 1 ) c 1 c c c c c 1 <eos> <eos> 1 1 <eos> <eos> <eos> 1 1 <eos> C 1 <eos> <eos> <eos> <eos> <eos> C c 2 <eos> C C C N <eos> 1 C l ) <eos> c <unk> C O <eos> 1 C ] <eos> C 1 ( O ) C C [ C ( ) 1 C C ( = O ) ( O ) C 1 C 1 <unk> 1 <eos> ) C ] <eos> O 1 <eos> s o H 5 # S 3 N c O 1 B o H s S l 2,15 18 5 15 6 13 15 6 18 23 8 23 23 23 23 23 8 6 23 8 23 23 23 23 23 8,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
102,Cc1cc(C)c(C=C2C(=O)Nc3ccc((l)cc2F)[(c)c2C)n),44,0,47,,<eos>,eos,<bos> C c 1 c c ( C ) c ( <unk> C = C 2 <unk> C ( = O ) N c 3 c c c ( ( l ) c c 2 F ) [ ( c ) c 2 C ) n ) <eos> n H ) n 1 O n C = ) c C 3 c 1 [ <eos> H ] 1 <eos> = O C C O <eos> C ( C ) C C <unk> 1 <eos> C ( C <eos> C H C 1 <unk> = <eos> ) C <eos> <eos> O 1 <eos> C s o F r H n 1 <eos> F O B H c B C ( 4,15 23 8 23 23 5 15 6 23 5 3 15 13 15 9 3 15 5 13 19 6 18 23 10 23 23 23 5 5 24 6 23 23 9 16 6 21 5 23 6 23 9 15 6 25 6,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
103,N[CH](CO)C(=O)NCCCC,19,0,22,,<eos>,eos,<bos> N [ C <unk> <unk> H ] ( C O ) C ( = O ) N C C C C <eos> C ) 1 C 1 C <eos> C 1 <eos> C <eos> C C <eos> C 1 <unk> O <eos> N 1 <eos> ) C <unk> ) <unk> c ] C c C = <unk> ) C ] C [ C <unk> ] C 1 <eos> ) C C O ) O C ( ) ) [ C <unk> <unk> ] C ( C ) C C [ 1 <unk> <unk> H ] 1 2 <eos> O 1 <eos> o 3 o 5 # F 4 ( # o O 1 r = ) <pad> l S,18 21 15 3 3 17 22 5 15 19 6 15 5 13 19 6 18 15 15 15 15,CCCCNC(=O)C(N)CO,True,True,1,True,,160.22,-0.778,75.35,3.0,3.0,5.0,0.4618,2.3627,True,0.8547,Strong candidate,True
104,NC(=O)c1cc2c(-c2ccc3[nH]cnH-c4cccccc)cnc)cc4)cc4cc3c)nc1,56,0,57,,<eos>,eos,<bos> N C ( = O ) c 1 c c 2 c ( - c 2 c c c 3 [ n H ] c n H - c 4 c c c c c c ) c n c ) c c 4 ) c c 4 c c 3 c ) n c 1 <eos> 2 c 3 c 2 ) <unk> 1 <eos> c 1 <eos> C C <eos> ) C <unk> 1 C 1 C C ) C H C ( C ) C 1 C C <unk> O <eos> ) C O <eos> O 1 <eos> S C o [ O n ] 4 H F n # l <eos> c # o n,18 15 5 13 19 6 23 8 23 23 9 23 5 7 23 9 23 23 23 10 21 25 17 22 23 25 17 7 23 11 23 23 23 23 23 23 6 23 25 23 6 23 23 11 6 23 23 11 23 23 10 23 6 25 23 8,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
105,COC1C((C(=O)N1[[H]C]CC(=O)(CC(=O)O(CC(C((C)OCCC)(Cc1C,53,0,58,,<eos>,eos,<bos> C O C 1 <unk> C ( ( C ( = O ) N 1 [ [ <unk> H ] C ] C C ( = O ) ( C C ( = O ) O ( C C ( <unk> C ( ( C ) O C C C ) ( C c 1 C <unk> <eos> ( ] ) c C c [ C <unk> <unk> H 1 ( C ) C N <unk> n 1 ) C C C <eos> ] 1 C ) <eos> C <eos> C <unk> [ N <unk> 1 ] <eos> O 1 <eos> <unk> <eos> o 1 4 B c H ) 2 c F 4 s 2 3 H l,15 19 15 8 3 15 5 5 15 5 13 19 6 18 8 21 21 3 17 22 15 22 15 15 5 13 19 6 5 15 15 5 13 19 6 19 5 15 15 5 3 15 5 5 15 6 19 15 15 15 6 5 15 23 8 15 3,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
106,CNC(CC)COCc1ccc(O)c2ccccc1c,27,0,28,,<eos>,eos,<bos> C N C ( C C ) C O C c 1 c c c ( O ) c 2 c c c c c 1 c <eos> 1 1 C 1 <eos> <eos> 1 <eos> C <eos> <eos> <eos> <eos> <eos> <eos> 1 C C ( C C C N <eos> <unk> C O ) C c <unk> C O <eos> <eos> C C <eos> C 1 ] O ) C ) [ C <unk> ] 2 ( C ( = O ) ( O ) O 1 C 1 <unk> ] <eos> <unk> C ] <eos> O 1 <eos> # 3 c 5 s 1 c 1 O N <unk> 5 = ] 4 C n s,15 18 15 5 15 15 6 15 19 15 23 8 23 23 23 5 19 6 23 9 23 23 23 23 23 8 23,,False,False,0,True,ring_closure_mismatch,,,,,,,,,,,,
107,COc1cccH3c(C]c=O-]3cc[nH]c(C)(C(O)C(=C)cCcC1CCC1C)OC1,53,0,55,,<eos>,eos,<bos> C O c 1 c c c H 3 c ( C <unk> ] c = O - ] 3 c c [ n H ] c ( C ) ( C ( O ) C ( = C ) c C c C 1 C C C 1 C ) O C 1 <eos> <unk> 2 ] c C ) <eos> 1 <eos> ] ) C <eos> ] C ) C <unk> ( C <unk> ) ( <eos> C ) C O C ( 2 ) <eos> 1 <eos> 1 <unk> 2 <eos> 1 C <eos> <eos> O 1 <eos> ) 2 3 O r 2 N <eos> l H [ B <pad> C ) S - B,15 19 23 8 23 23 23 17 10 23 5 15 3 22 23 13 19 7 22 10 23 23 21 25 17 22 23 5 15 6 5 15 5 19 6 15 5 13 15 6 23 15 23 15 8 15 15 15 8 15 6 19 15 8,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
108,C1C[C1H]1CCc)n1Cc)s)2C1,23,0,25,,<eos>,eos,<bos> C 1 C [ C 1 <unk> H ] 1 C C c ) n 1 C c ) s ) 2 C 1 <eos> ) <eos> 1 <eos> <eos> C 1 <eos> 1 <eos> C <eos> <eos> C O <eos> <eos> C ( C 2 ( C <eos> C C <eos> C C c C <unk> <unk> H ] ) C ) C [ <eos> <unk> <unk> c 2 ) C C ( <unk> ( = O ) C <unk> C ] ) ( O ) <eos> 1 <eos> 1 <unk> [ N <unk> <unk> ] <eos> O 1 <eos> = <eos> = <unk> N O B O = O C # O H n H <unk> S,15 8 15 21 15 8 3 17 22 8 15 15 23 6 25 8 15 23 6 28 6 9 15 8,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
109,C[C[]C(COCNCC[C(C]CCCC)CC,25,0,31,,<eos>,eos,<bos> C [ C [ <unk> <unk> ] C ( C O C N C C [ C <unk> ( <unk> C ] C C <unk> C C ) C C <eos> C C 1 C = C C = C O <unk> ) H ( <unk> O ) <unk> C ] ( C C [ C <unk> C [ ] ( 1 C <eos> [ C <unk> <eos> c 2 ( C = C ) C ] O ) C ) = C ) ( O ) <eos> C <eos> C <unk> 2 H ] 1 2 <eos> O 1 <eos> <unk> c <unk> # <eos> ) 1 <eos> c S = N H ) <pad> n r l,15 21 15 21 3 3 22 15 5 15 19 15 18 15 15 21 15 3 5 3 15 22 15 15 3 15 15 6 15 15,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
110,COc1ccc(C)c1N1C(=O)c2ccc(C()c(#O)cO)]ccl)1=O,44,0,46,,<eos>,eos,<bos> C O c 1 c c c ( C ) c 1 N 1 C ( = O ) c 2 c c c ( C ( <unk> ) c ( # O ) c O ) ] c c l ) 1 = O <eos> n C <eos> 2 ) C ( ) O ) C c C c ) O <eos> <unk> C 1 <eos> C H ] ( [ ) C C ( 2 4 O O ) <unk> C ) [ C ) C 1 C 1 <unk> [ <eos> <unk> C ] <eos> O 1 <eos> ) <eos> - <eos> 5 B c <eos> ) 2 3 n N n ( N F #,15 19 23 8 23 23 23 5 15 6 23 8 18 8 15 5 13 19 6 23 9 23 23 23 5 15 5 3 6 23 5 4 19 6 23 19 6 22 23 23 24 6 8 13 19,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
111,Cc1cc(C((C)c=C(=O)c[cc(c)c3ccc(C)nc=O)c2C))nc1,46,0,47,,<eos>,eos,<bos> C c 1 c c ( C ( ( C ) c = C ( = O ) c [ c c ( c ) c 3 c c c ( C ) n c = O ) c 2 C ) ) n c 1 <eos> C 1 2 <eos> 2 ) n c <eos> 1 <eos> c c O 1 <eos> <eos> C 1 <eos> 1 <eos> H ] C C O ) ( ] ) ( C ) ( C ) ( C O C 1 <eos> C <unk> ] O ) C ] <eos> O 1 <eos> l s 2 <eos> O B ] o F C ] <unk> # <eos> n S O o,15 23 8 23 23 5 15 5 5 15 6 23 13 15 5 13 19 6 23 21 23 23 5 23 6 23 10 23 23 23 5 15 6 25 23 13 19 6 23 9 15 6 6 25 23 8,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
112,Nc1nc(=O)[1H]c2cC,17,0,18,,<eos>,eos,<bos> N c 1 n c ( = O ) [ 1 H ] c 2 c C <eos> C C = <eos> ) c 1 c <eos> 1 C 1 <eos> <eos> c C 1 F [ C - H ] c [ C H ] 1 <eos> ) C c ( ) c 1 2 ) c C ) C 1 ) C 1 1 C <eos> 1 <eos> ) C C O <eos> C ) [ C <eos> ) ( C C ( C O C [ = ) <unk> 1 <eos> ) C <eos> <eos> O 1 <eos> n <unk> 5 S # 1 n <eos> ] N ] F l r 3 C n 4,18 23 8 25 23 5 13 19 6 21 8 17 22 23 9 23 15,,False,False,0,True,ring_closure_mismatch,,,,,,,,,,,,
113,CCOC(=O)(=O)N1cccc(]2)ccc3cc[2H]CC)[(C)CN1C[4)=O))cn))c,55,0,57,,<eos>,eos,<bos> C C O C ( = O ) ( = O ) N 1 c c c c ( ] 2 ) c c c 3 c c [ 2 H ] C C ) [ ( C ) C N 1 C [ 4 <unk> ) = O ) ) c n ) ) c <eos> N 2 c [ 1 C c 2 <eos> C ( c O ) ] ( <eos> ) <eos> C 2 ) C ) <unk> <eos> ) ( O ) ) 1 <eos> C <unk> = O ) C 1 <eos> O 1 <eos> S <eos> # ] <eos> 2 # C B <eos> c [ 4 5 = N = 2,15 15 19 15 5 13 19 6 5 13 19 6 18 8 23 23 23 23 5 22 9 6 23 23 23 10 23 23 21 9 17 22 15 15 6 21 5 15 6 15 18 8 15 21 11 3 6 13 19 6 6 23 25 6 6 23,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
114,Cc1n[nH]c2ccn(-c3nnc(-c4ccc4c44c3Cc3ccc)c3)2)c21n)nc3)c1,56,0,57,,<eos>,eos,<bos> C c 1 n [ n H ] c 2 c c n ( - c 3 n n c ( - c 4 c c c 4 c 4 4 c 3 C c 3 c c c ) c 3 ) 2 ) c 2 1 n ) n c 3 ) c 1 <eos> ) <eos> 3 c 1 <eos> 2 <eos> ) O C <eos> <eos> O C O <eos> <unk> ( 2 1 C C ) [ ] ) ( C O C 1 <eos> ) O = <eos> ) C O <eos> O 1 <eos> r 2 = <pad> ] = n 5 4 C c ( <pad> r <eos> N <unk> -,15 23 8 25 21 25 17 22 23 9 23 23 25 5 7 23 10 25 25 23 5 7 23 11 23 23 23 11 23 11 11 23 10 15 23 10 23 23 23 6 23 10 6 9 6 23 9 8 25 6 25 23 10 6 23 8,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
115,CC(C(=O)NCCC1ccCcc1)cc21C(CO,28,0,29,,<eos>,eos,<bos> C C ( C ( = O ) N C C C 1 c c C c c 1 ) c c 2 1 C ( C O <eos> <eos> 1 1 <eos> <eos> C <eos> 1 <eos> C <eos> <eos> <eos> O C O ( O ( C O C ) C c C ) [ c ) c C 1 ) C ] <eos> C <unk> c <eos> ) O C 1 C <unk> ) 1 C C ) C <eos> ) ( O ) C 1 <eos> 1 <unk> ] 2 <unk> C <eos> <eos> O 1 <eos> = 1 c 5 O H [ s c N ] 5 o ] C 4 1 =,15 15 5 15 5 13 19 6 18 15 15 15 8 23 23 15 23 23 8 6 23 23 9 8 15 5 15 19,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
116,CC(F)Oc1cccnc1,14,0,15,,<eos>,eos,<bos> C C ( F ) O c 1 c c c n c 1 <eos> C ) C 1 N C <eos> <eos> <eos> C <eos> <eos> <eos> <eos> 1 <eos> 1 <eos> <eos> O <eos> <eos> C 1 <eos> O <eos> <eos> C <eos> 2 C ( <eos> O C <eos> ) C c ) O C O ) c 2 ) C 1 <eos> C <unk> H O ) <unk> C ] <unk> ( 2 1 C C ) O ( N ( C ) C 1 <eos> 1 <unk> ] <eos> <unk> C <eos> <eos> O 1 <eos> = ) C = 3 ) <pad> <eos> o N C H 2 = <eos> C l 2,15 15 5 16 6 19 23 8 23 23 23 25 23 8,CC(F)Oc1cccnc1,True,True,1,True,,141.14,1.776,22.12,0.0,2.0,2.0,0.6258,2.8088,True,0.7876,Strong candidate,True
117,NC(Cc1ccccc1)C)CCCCCC)C1,24,0,25,,<eos>,eos,<bos> N C ( C c 1 c c c c c 1 ) C ) C C C C C C ) C 1 <eos> <eos> 1 1 <eos> 1 <eos> C <eos> 1 O C <eos> C 1 C O <eos> C 1 C ) C ( = O C ) c C ( ) O ) [ C <eos> <unk> ) <eos> H ] <unk> <unk> H O ) C ) O <unk> ( C 1 C 2 ) O <eos> ) ( C ) C 1 <eos> 1 <unk> [ N <unk> <unk> ] <eos> O 1 <eos> 5 ) F # B 5 r 4 B <pad> r H <unk> S ) ( n #,18 15 5 15 23 8 23 23 23 23 23 8 6 15 6 15 15 15 15 15 15 6 15 8,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
118,C[CH)(HCN(C(=O)CCCC[C]H]OCc1Cc(N[C)[cH]c[c)c(4C[C](O)CCCC]H(CC)CO]3COC]1C)[C[C1C,80,0,95,,<eos>,eos,<bos> C [ C <unk> H ) ( <unk> H C N ( C ( = O ) C <unk> C C <unk> C [ C <unk> ] H ] O C c 1 C c ( N [ C <unk> ) [ c H ] c [ c <unk> ) c ( 4 C [ C <unk> <unk> ] ( O ) C C <unk> C C ] H ( C C ) C <unk> O ] 3 C O C <unk> ] <unk> 1 C ) [ C [ C 1 <unk> C <eos> <unk> ] <eos> O 1 <eos> [ <eos> 2 # <eos> 4 N <eos> S c <eos> S o H 1 5 - ],15 21 15 3 17 6 5 3 17 15 18 5 15 5 13 19 6 15 3 15 15 3 15 21 15 3 22 17 22 19 15 23 8 15 23 5 18 21 15 3 6 21 23 17 22 23 21 23 3 6 23 5 11 15 21 15 3 3 22 5 19 6 15 15 3 15 15 22 17 5 15 15 6 15 3 19 22 10 15 19 15 3 22 3 8 15 6 21 15 21 15 8 3 15,,False,False,0,True,unbalanced_brackets,,,,,,,,,,,,
119,CCC])C)(C)CNCC(=O)C(C(=O)COc[H](C)C=)(N2C(HC)C)C)[CHC]CC(OC[3(OC([OC],69,0,77,,<eos>,eos,<bos> C C C <unk> ] ) C ) ( C ) C N C C ( = O ) C ( C ( = O ) C O c [ <unk> H ] ( C ) C = <unk> ) ( N 2 C ( <unk> H C ) C ) C ) [ C <unk> H C ] C C ( O C [ 3 ( <unk> O C ( [ O <unk> C ] <eos> 4 O C ) <unk> C ) ( F O ) C <eos> C <unk> 2 N ] 1 2 <eos> O 1 <eos> r 2 = l 1 B ) <pad> 2 S ( s H O o - o ),15 15 15 3 22 6 15 6 5 15 6 15 18 15 15 5 13 19 6 15 5 15 5 13 19 6 15 19 23 21 3 17 22 5 15 6 15 13 3 6 5 18 9 15 5 3 17 15 6 15 6 15 6 21 15 3 17 15 22 15 15 5 19 15 21 10 5 3 19 15 5 21 19 3 15 22,,False,False,0,True,ring_closure_mismatch,,,,,,,,,,,,
120,Nc1nocc(-c1nnc(C(=O)NC=Cc1cccs2)c1-c1=)cs1,42,0,43,,<eos>,eos,<bos> N c 1 n o c c ( - c 1 n n c ( C ( = O ) N C = C c 1 c c c s 2 ) c 1 - c 1 = ) c s 1 <eos> c <eos> 2 c 1 <eos> <eos> n 1 c ) c ) <eos> c <eos> 3 ) c 1 <eos> <eos> ) 1 c 1 <eos> C <unk> <unk> ] <unk> ] 2 1 C <eos> <unk> <unk> H ] ( O ) C [ C <unk> <unk> ] 2 1 C <eos> <eos> O 1 <eos> = c <pad> # = S N [ - 2 O 2 ] # ) B 2 ),18 23 8 25 26 23 23 5 7 23 8 25 25 23 5 15 5 13 19 6 18 15 13 15 23 8 23 23 23 28 9 6 23 8 7 23 8 13 6 23 28 8,,False,False,0,True,ring_closure_mismatch,,,,,,,,,,,,
121,O=c1cc(C(C2ONNC]n2nc3ccccc2)cn1,31,0,32,,<eos>,eos,<bos> O = c 1 c c ( C ( C 2 O N N C ] n 2 n c 3 c c c c c 2 ) c n 1 <eos> <eos> c 1 O <eos> C 1 = ] ) c 2 <eos> c ) c 1 <eos> c 2 c c 1 c <eos> ) c ) c 1 <eos> 1 <eos> C 1 1 <eos> O C C C O <eos> ( ] ) [ C <unk> <unk> ] C ( 2 <unk> C C <eos> C <unk> <unk> H ] 1 2 <eos> O 1 <eos> <pad> 2 = # B [ c H <eos> = 4 [ # H <pad> r <unk> ),19 13 23 8 23 23 5 15 5 15 9 19 18 18 15 22 25 9 25 23 10 23 23 23 23 23 9 6 23 25 8,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
122,O=C(N)C(C=CCN1C(=O)c1ccc(C(Cl)F)F)1c)c1](13)[)2(=cNCcC)Nc)c)c)CC1,65,0,67,,<eos>,eos,<bos> O = C ( N ) C ( C = C C N 1 C ( = O ) c 1 c c c ( C ( C l ) F ) F ) 1 c ) c 1 <unk> ] ( 1 3 ) [ ) 2 ( = c N C c C ) N c ) c ) c ) C C 1 <eos> 1 <eos> O C C ) <eos> C 3 ) ( C C C ] ( C ) [ C C H ] 1 2 <eos> <eos> ] 1 2 <eos> O 1 <eos> c 3 ) 2 n o B <eos> c 3 <eos> n c = <pad> 4 c ),19 13 15 5 18 6 15 5 15 13 15 15 18 8 15 5 13 19 6 23 8 23 23 23 5 15 5 15 24 6 16 6 16 6 8 23 6 23 8 3 22 5 8 10 6 21 6 9 5 13 23 18 15 23 15 6 18 23 6 23 6 23 6 15 15 8,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
123,CCOc1nc(C(=O)NCc2ccc(S(C)(=O)=O)cc2)cc(N)O1C#N,46,0,47,,<eos>,eos,<bos> C C O c 1 n c ( C ( = O ) N C c 2 c c c ( S ( C ) ( = O ) = O ) c c 2 ) c c ( N ) O 1 C # N <eos> c ) C c C c C c 2 ) <eos> 1 1 C C C <unk> ) C 2 ) C ] ( O ) <unk> C ) C ( ) O ) C ] C [ C O <eos> C <eos> 1 <unk> [ <eos> <unk> <unk> ] <eos> O 1 <eos> l - 4 n l ] n - N <pad> r s r H o O 4 2,15 15 19 23 8 25 23 5 15 5 13 19 6 18 15 23 9 23 23 23 5 20 5 15 6 5 13 19 6 13 19 6 23 23 9 6 23 23 5 18 6 19 8 15 4 18,,False,False,0,True,long_repetitive_fragment,,,,,,,,,,,,
124,CCOC(=O)C(CC=C)NC1C)C(C,23,0,24,,<eos>,eos,<bos> C C O C ( = O ) C ( C C = C ) N C 1 C ) C ( C <eos> c 1 <eos> 1 1 <eos> 1 <eos> C 1 O <eos> C C 1 <eos> O <eos> N C ( C O ( C ) C O ) C ( = O C O C <unk> C 1 <eos> ] C C <eos> = O ) O C <eos> C ( ) O C C <unk> <unk> ( ) ( C ) C C <eos> C <unk> <eos> H 1 C <eos> <eos> O 1 <eos> S c l S s 1 ] 1 c = O 1 ( F B S <unk> <eos>,15 15 19 15 5 13 19 6 15 5 15 15 13 15 6 18 15 8 15 6 15 5 15,,False,False,0,True,ring_closure_mismatch,,,,,,,,,,,,
125,Nc1ccc(N)c2ccccc2,17,0,18,,<eos>,eos,<bos> N c 1 c c c ( N ) c 2 c c c c c 2 <eos> c c 2 ) <eos> <eos> <eos> <eos> <eos> <eos> <eos> 1 <eos> <eos> <eos> 1 1 <eos> <eos> C <eos> <eos> O <eos> N 1 ( <eos> ) C ) 2 C <eos> ) C c <eos> ) c 3 C c 1 2 C 1 = O ) O <eos> 1 C C <unk> C ] ) O C C ) ( C O ) C O <eos> 1 <eos> 1 <unk> 1 O ) <unk> ] <eos> O 1 <eos> <pad> o 1 # O o 3 O - l r N <pad> 4 r 5 r ),18 23 8 23 23 23 5 18 6 23 9 23 23 23 23 23 9,,False,False,0,True,ring_closure_mismatch,,,,,,,,,,,,
126,COc1ccc2c(C(=O)N(C)CC(=O)NC)ccccc(C()c(=OF)NC,45,0,46,,<eos>,eos,<bos> C O c 1 c c c 2 c ( C ( = O ) N ( C ) C C ( = O ) N C ) c c c c c ( C ( ) c ( = O F ) N C <eos> <eos> <eos> ) C ) C C 2 c 1 1 <eos> [ O <unk> O <eos> 2 [ C <unk> <eos> <eos> C 1 [ <unk> O <unk> ] O 4 O C <unk> <eos> ] 1 ( F <eos> C 1 <eos> C <unk> <unk> H ) <unk> ] <eos> O 1 <eos> ] <unk> 4 = <pad> F o r 4 s 4 s 4 n c ) c S,15 19 23 8 23 23 23 9 23 5 15 5 13 19 6 18 5 15 6 15 15 5 13 19 6 18 15 6 23 23 23 23 23 5 15 5 6 23 5 13 19 16 6 18 15,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
127,O=C(N12ccccCNCCCC(O))C1)CcCccncccc1)Cc(OO)(ccc=Occc)ccc,55,0,56,,<eos>,eos,<bos> O = C ( N 1 2 c c c c C N C C C C ( O ) ) C 1 ) C c C c c n c c c c 1 ) C c ( O O ) ( c c c = O c c c ) c c c <eos> c 1 <eos> 1 <eos> C ) 1 <eos> C 1 <eos> <eos> <eos> C [ C O ) ] C ( [ C <unk> <unk> <eos> 1 ( O <eos> C C <eos> C <unk> 2 H ] C 2 <eos> O 1 <eos> N 4 ) O s 2 N S c O <eos> ( 4 = C n = ),19 13 15 5 18 8 9 23 23 23 23 15 18 15 15 15 15 5 19 6 6 15 8 6 15 23 15 23 23 25 23 23 23 23 8 6 15 23 5 19 19 6 5 23 23 23 13 19 23 23 23 6 23 23 23,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
128,N#C[CH]1CCCN1C(=O)NCC)C1CC,26,0,29,,<eos>,eos,<bos> N # C [ C <unk> <unk> H ] 1 C C C N 1 C ( = O ) N C C ) C 1 C C <eos> C 1 <eos> C 1 <eos> C <eos> C <eos> 1 O ) c 1 2 c 2 O <eos> c ( c c c c ) c <eos> ( C ) c C <eos> ] 1 ) <eos> ) C <eos> C <unk> ) C ] C ) C C <unk> C ] C ) C ) C H <eos> 1 <unk> <eos> H <unk> C ] <eos> O 1 <eos> <pad> c o n C <pad> o # - o r H ) F <eos> ( 2 5,18 4 15 21 15 3 3 17 22 8 15 15 15 18 8 15 5 13 19 6 18 15 15 6 15 8 15 15,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
129,C=C1Cc1NCc(c2ccc(-c3ccc([N)](=O)[C3])cc2)o1)C)=O,48,0,50,,<eos>,eos,<bos> C = C 1 C c 1 N C c ( <unk> c 2 c c c ( - c 3 c c c ( [ N ) ] ( = O ) [ C 3 ] ) c c 2 ) o 1 ) C ) = O <eos> O N - ] 1 <unk> 2 N ( <unk> ] <eos> 4 1 C 1 ] 1 <eos> O C ) C [ <unk> <unk> ] 3 C C C ( C ] ] 2 <unk> C 1 = C ) C O ) C 1 <eos> O 1 <eos> S B c - s ) c s ) 2 <eos> <pad> n H s ( - 5,15 13 15 8 15 23 8 18 15 23 5 3 23 9 23 23 23 5 7 23 10 23 23 23 5 21 18 6 22 5 13 19 6 21 15 10 22 6 23 23 9 6 26 8 6 15 6 13 19,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
130,NCc1c(N)nc(-c2ccccc2)nc1-c1ccccc1c(F)(F)Fc,42,0,43,,<eos>,eos,<bos> N C c 1 c ( N ) n c ( - c 2 c c c c c 2 ) n c 1 - c 1 c c c c c 1 c ( F ) ( F ) F c <eos> <eos> c c ) c ) 1 c <eos> ) c 2 <eos> <eos> c c ) c 2 <eos> c 1 <eos> c C c 2 C <eos> C O ) O F ) [ C <unk> <unk> H ] ( O ) C [ C <unk> <unk> ] 2 1 C <eos> <eos> O 1 <eos> F 2 o <pad> B n ( H ( C r # ] C = # B r,18 15 23 8 23 5 18 6 25 23 5 7 23 9 23 23 23 23 23 9 6 25 23 8 7 23 8 23 23 23 23 23 8 23 5 16 6 5 16 6 16 23,,False,False,0,True,rdkit_parse_failure,,,,,,,,,,,,
