sample_index,raw_smiles,raw_length,first_bos_position,first_eos_position,first_pad_position,termination_token,termination_reason,raw_tokens,effective_token_ids,last_non_special_token,ending_motif,parenthesis_balance,bracket_balance,unmatched_ring_digits,unmatched_ring_count,max_parenthesis_depth,max_bracket_depth,canonical_smiles,is_valid_rdkit,is_unique_among_valid,valid_occurrences,is_novel_vs_reference,invalid_reason,molecular_weight,logp,tpsa,hbd,hba,rotatable_bonds,qed_score,sa_score,passes_lipinski,clinical_score,scorer_recommendation,is_novel_scorer_flag
788,CCCCCNCC=COCC1cnc2cccccccc1FC11C1C1CO1CO1(C=OCC21C2S=rN)r#Fs[NsN-CoB=HcNnsCF#HoSolsS-Hc=#C]H1=B3SC3Hc2,102,0,103.0,,<eos>,eos,<bos> C C C C C N C C = C O C C 1 c n c 2 c c c c c c c c 1 F C 1 1 C 1 C 1 C O 1 C O 1 ( C = O C C 2 1 C 2 S = r N ) r # F s [ N s N - C o B = H c N n s C F # H o S o l s S - H c = # C ] H 1 = B 3 S C 3 H c 2 <eos> o = B F 3 C B N C N l H r ( H ),15 15 15 15 15 18 15 15 13 15 19 15 15 8 23 25 23 9 23 23 23 23 23 23 23 23 8 16 15 8 8 15 8 15 8 15 19 8 15 19 8 5 15 13 19 15 15 9 8 15 9 20 13 27 18 6 27 4 16 28 21 18 28 18 7 15 26 14 13 17 23 18 25 28 15 16 4 17 26 20 26 24 28 20 7 17 23 13 4 15 22 17 8 13 14 10 20 15 10 17 23 9,2,3Hc2,0,0,,0,1,1,,False,False,0,True,rdkit_parse_failure,,,,,,,,,,,,
789,CC(C)C(CC)C1NC(=O)NSC(C(=O)ONcccCcc)cC2Ccc1c12n1,48,0,49.0,,<eos>,eos,<bos> C C ( C ) C ( C C ) C 1 N C ( = O ) N S C ( C ( = O ) O N c c c C c c ) c C 2 C c c 1 c 1 2 n 1 <eos> <eos> 2 S 4 r o 4 c S 5 - s = # O = F n H F N 2 N F S r - # S C 3 l = C F n H O - o [ O C n B = - N 5 ( B 1 r H C H O = n c # O r = n ) ] 1 l F,15 15 5 15 6 15 5 15 15 6 15 8 18 15 5 13 19 6 18 20 15 5 15 5 13 19 6 19 18 23 23 23 15 23 23 6 23 15 9 15 23 23 8 23 8 9 25 8,1,12n1,0,0,,0,2,0,,False,False,0,True,long_repetitive_fragment,,,,,,,,,,,,
790,Cc1cnn(-c2ccc(=l)ncNc(Cc(=O)nc[cnc2)cn31cc1c1C1CCC2)n#FS(n(-CnFOl-F1H2=BOCr=o-n4(sO]4B)o3#=Cncr(O4FN#rN#=OH4srN3Fo)[S)),119,0,,,,max_length,<bos> C c 1 c n n ( - c 2 c c c ( = l ) n c N c ( C c ( = O ) n c [ c n c 2 ) c n 3 1 c c 1 c 1 C 1 C C C 2 ) n # F S ( n ( - C n F O l - F 1 H 2 = B O C r = o - n 4 ( s O ] 4 B ) o 3 # = C n c r ( O 4 F N # r N # = O H 4 s r N 3 F o ) [ S ) ),15 23 8 23 25 25 5 7 23 9 23 23 23 5 13 24 6 25 23 18 23 5 15 23 5 13 19 6 25 23 21 23 25 23 9 6 23 25 10 8 23 23 8 23 8 15 8 15 15 15 9 6 25 4 16 20 5 25 5 7 15 25 16 19 24 7 16 8 17 9 13 14 19 15 27 13 26 7 25 11 5 28 19 22 11 14 6 26 10 4 13 15 25 23 27 5 19 11 16 18 4 27 18 4 13 19 17 11 28 27 18 10 16 26 6 21 20 6 6,),[S)),0,1,3,1,3,1,,False,False,0,True,unbalanced_brackets,,,,,,,,,,,,
791,CCCC(Cncc2cccc(C(C(C(=O)N2C)C(C(C)C(C)c)C1c(C)O1CC2-n#l1=Sl(c=c)sn-C-Bl1[=osHlHN5Fon=H-#FCO=OCHcor(NO)cr=s2BOF5]2o)H)2),119,0,,,,max_length,<bos> C C C C ( C n c c 2 c c c c ( C ( C ( C ( = O ) N 2 C ) C ( C ( C ) C ( C ) c ) C 1 c ( C ) O 1 C C 2 - n # l 1 = S l ( c = c ) s n - C - B l 1 [ = o s H l H N 5 F o n = H - # F C O = O C H c o r ( N O ) c r = s 2 B O F 5 ] 2 o ) H ) 2 ),15 15 15 15 5 15 25 23 23 9 23 23 23 23 5 15 5 15 5 15 5 13 19 6 18 9 15 6 15 5 15 5 15 6 15 5 15 6 23 6 15 8 23 5 15 6 19 8 15 15 9 7 25 4 24 8 13 20 24 5 23 13 23 6 28 25 7 15 7 14 24 8 21 13 26 28 17 24 17 18 12 16 26 25 13 17 7 4 16 15 19 13 19 15 17 23 26 27 5 18 19 6 23 27 13 28 9 14 19 16 12 22 9 26 6 17 6 9 6,),H)2),0,0,,0,5,1,,False,False,0,True,rdkit_parse_failure,,,,,,,,,,,,
792,Cc1cc(-cn2nc(C)C(CC(C)cc(c-ccccc4)nc2)n21)CO1O2CCC2Nc#=B(NH-oNc1Bns)HBsolF2NF3nc-HS-[FBoN#S(Cr#ln(S4s2soO]2rHnCc=oC)3(H,119,0,,,,max_length,<bos> C c 1 c c ( - c n 2 n c ( C ) C ( C C ( C ) c c ( c - c c c c c 4 ) n c 2 ) n 2 1 ) C O 1 O 2 C C C 2 N c # = B ( N H - o N c 1 B n s ) H B s o l F 2 N F 3 n c - H S - [ F B o N # S ( C r # l n ( S 4 s 2 s o O ] 2 r H n C c = o C ) 3 ( H,15 23 8 23 23 5 7 23 25 9 25 23 5 15 6 15 5 15 15 5 15 6 23 23 5 23 7 23 23 23 23 23 11 6 25 23 9 6 25 9 8 6 15 19 8 19 9 15 15 15 9 18 23 4 13 14 5 18 17 7 26 18 23 8 14 25 28 6 17 14 28 26 24 16 9 18 16 10 25 23 7 17 20 7 21 16 14 26 18 4 20 5 15 27 4 24 25 5 20 11 28 9 28 26 19 22 9 27 17 25 15 23 13 26 15 6 10 5 17,H,)3(H,2,0,,0,3,1,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
793,CCCOc1cNC(=O)c1C(cc2c(CO)(CO)Cc(CO)c2CF)cC,42,0,43.0,,<eos>,eos,<bos> C C C O c 1 c N C ( = O ) c 1 C ( c c 2 c ( C O ) ( C O ) C c ( C O ) c 2 C F ) c C <eos> <eos> <eos> <eos> <eos> <eos> <eos> <eos> 2 N r o 4 N c B s # r H = c H ( B H 2 N o F n C 2 ( [ S ) - n - n r l c N = H c s C = l N H O ) S 4 l r c # = s F S - S c 1 S - H C n 2 l,15 15 15 19 23 8 23 18 15 5 13 19 6 23 8 15 5 23 23 9 23 5 15 19 6 5 15 19 6 15 23 5 15 19 6 23 9 15 16 6 23 15,C,F)cC,0,0,,0,2,0,,False,False,0,True,rdkit_parse_failure,,,,,,,,,,,,
794,CC(C)CO(O)C1cccccH1c(C(C)(C=O)c(C)ccc2ccc21c1)O21C2o=OlHc#s5rsSHF(HsO5nN5CB1#c4NlH4FSH4=N4r(=lH-nN5-rS2#=O1BrFcB#[s2#c),119,0,,,,max_length,<bos> C C ( C ) C O ( O ) C 1 c c c c c H 1 c ( C ( C ) ( C = O ) c ( C ) c c c 2 c c c 2 1 c 1 ) O 2 1 C 2 o = O l H c # s 5 r s S H F ( H s O 5 n N 5 C B 1 # c 4 N l H 4 F S H 4 = N 4 r ( = l H - n N 5 - r S 2 # = O 1 B r F c B # [ s 2 # c ),15 15 5 15 6 15 19 5 19 6 15 8 23 23 23 23 23 17 8 23 5 15 5 15 6 5 15 13 19 6 23 5 15 6 23 23 23 9 23 23 23 9 8 23 8 6 19 9 8 15 9 26 13 19 24 17 23 4 28 12 27 28 20 17 16 5 17 28 19 12 25 18 12 15 14 8 4 23 11 18 24 17 11 16 20 17 11 13 18 11 27 5 13 24 17 7 25 18 12 7 27 20 9 4 13 19 8 14 27 16 23 14 4 21 28 9 4 23 6,),2#c),1,1,1,1,2,1,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
795,COc1c(cc2c2coc(C(CN)C(C(=C)cS(Cn(c)cC=Occ1C1=O21CC2F4-lS=#F(nNHOC)3FH[O(n-sn#Hs3l=OH2])#FOS)nB)(SOC-=#-oHsHcsnl4c[r(c2),119,0,,,,max_length,<bos> C O c 1 c ( c c 2 c 2 c o c ( C ( C N ) C ( C ( = C ) c S ( C n ( c ) c C = O c c 1 C 1 = O 2 1 C C 2 F 4 - l S = # F ( n N H O C ) 3 F H [ O ( n - s n # H s 3 l = O H 2 ] ) # F O S ) n B ) ( S O C - = # - o H s H c s n l 4 c [ r ( c 2 ),15 19 23 8 23 5 23 23 9 23 9 23 26 23 5 15 5 15 18 6 15 5 15 5 13 15 6 23 20 5 15 25 5 23 6 23 15 13 19 23 23 8 15 8 13 19 9 8 15 15 9 16 11 7 24 20 13 4 16 5 25 18 17 19 15 6 10 16 17 21 19 5 25 7 28 25 4 17 28 10 24 13 19 17 9 22 6 4 16 19 20 6 25 14 6 5 20 19 15 7 13 4 7 26 17 28 17 23 28 25 24 11 23 21 27 5 23 9 6,),(c2),3,1,,0,5,1,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
796,Cc1Cn(C)(C1NC(=O)c1cCcC1Cc)c1C1,31,0,32.0,,<eos>,eos,<bos> C c 1 C n ( C ) ( C 1 N C ( = O ) c 1 c C c C 1 C c ) c 1 C 1 <eos> 1 1 <eos> <eos> <eos> C <eos> <eos> 1 C 1 <eos> 1 n H O 1 <eos> <eos> <eos> B N 5 n F [ F ] 2 c = c - s o 2 n c 4 H - [ r S c B = - c C r c B C N r o n 4 N H # l B 1 # o - n 5 N B F l F B s F c C F - F n ] H N,15 23 8 15 25 5 15 6 5 15 8 18 15 5 13 19 6 23 8 23 15 23 15 8 15 23 6 23 8 15 8,1,c1C1,0,0,,0,2,0,,False,False,0,True,long_repetitive_fragment,,,,,,,,,,,,
797,CC(Ccnccccnc(c1cc1c1cccccccc2)c11OC1c11O1cO1O121CC2cnrH[c1snF)#OBFoCcsl=nco=BHcBCNnSOlonSCSHS]cFno=N-l[sScONHnFnN](H1-r,119,0,,,,max_length,<bos> C C ( C c n c c c c n c ( c 1 c c 1 c 1 c c c c c c c c 2 ) c 1 1 O C 1 c 1 1 O 1 c O 1 O 1 2 1 C C 2 c n r H [ c 1 s n F ) # O B F o C c s l = n c o = B H c B C N n S O l o n S C S H S ] c F n o = N - l [ s S c O N H n F n N ] ( H 1 - r,15 15 5 15 23 25 23 23 23 23 25 23 5 23 8 23 23 8 23 8 23 23 23 23 23 23 23 23 9 6 23 8 8 19 15 8 23 8 8 19 8 23 19 8 19 8 9 8 15 15 9 23 25 27 17 21 23 8 28 25 16 6 4 19 14 16 26 15 23 28 24 13 25 23 26 13 14 17 23 14 15 18 25 20 19 24 26 25 20 15 20 17 20 22 23 16 25 26 13 18 7 24 21 28 20 23 19 18 17 25 16 25 18 22 5 17 8 7 27,r,H1-r,1,0,2,1,2,1,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
798,Cc1nc2-c2cc2cC(Cl)cc(C)ccccnncC1CN=CC=O2,40,0,41.0,,<eos>,eos,<bos> C c 1 n c 2 - c 2 c c 2 c C ( C l ) c c ( C ) c c c c n n c C 1 C N = C C = O 2 <eos> c 2 O C 1 2 1 C <eos> <eos> <eos> s - l 1 = n [ - n c s r 1 F 1 r H 4 F N l - N B - C o O o 4 s B = l H C F # H - O B c H S 4 c C # l s B 4 = H n c n O s N H 1 F ] n l,15 23 8 25 23 9 7 23 9 23 23 9 23 15 5 15 24 6 23 23 5 15 6 23 23 23 23 25 25 23 15 8 15 18 13 15 15 13 19 9,2,C=O2,0,0,,0,1,0,,False,False,0,True,rdkit_parse_failure,,,,,,,,,,,,
799,CC(=O)c1cnc1cc(Cccc2C(=O)C1)c1Cc1c1CO11OO11c121,47,0,48.0,,<eos>,eos,<bos> C C ( = O ) c 1 c n c 1 c c ( C c c c 2 C ( = O ) C 1 ) c 1 C c 1 c 1 C O 1 1 O O 1 1 c 1 2 1 <eos> <eos> C 2 n = C F ( O H 1 S O n c F N F c 2 n 1 n N ) ( r # r 2 l S r H r F n 5 [ - # S r ) 2 s r 2 B S = N n o F s - l H B H B F n H 2 s C 5 ] <eos>,15 15 5 13 19 6 23 8 23 25 23 8 23 23 5 15 23 23 23 9 15 5 13 19 6 15 8 6 23 8 15 23 8 23 8 15 19 8 8 19 19 8 8 23 8 9 8,1,c121,0,0,,0,2,0,,False,False,0,True,long_repetitive_fragment,,,,,,,,,,,,
800,CC(Cc1cc2cnc(c)nc2c(H1nc(=O)nc-ccc)cc2)nCcC1=O2CCC2cs#r(=N1(H1BON=FCl1lFrNBNHC4=C(=o-B2N1cSC(lcon)Sl[cn#lBc)-slnHF1)4O),119,0,,,,max_length,<bos> C C ( C c 1 c c 2 c n c ( c ) n c 2 c ( H 1 n c ( = O ) n c - c c c ) c c 2 ) n C c C 1 = O 2 C C C 2 c s # r ( = N 1 ( H 1 B O N = F C l 1 l F r N B N H C 4 = C ( = o - B 2 N 1 c S C ( l c o n ) S l [ c n # l B c ) - s l n H F 1 ) 4 O ),15 15 5 15 23 8 23 23 9 23 25 23 5 23 6 25 23 9 23 5 17 8 25 23 5 13 19 6 25 23 7 23 23 23 6 23 23 9 6 25 15 23 15 8 13 19 9 15 15 15 9 23 28 4 27 5 13 18 8 5 17 8 14 19 18 13 16 15 24 8 24 16 27 18 14 18 17 15 11 13 15 5 13 26 7 14 9 18 8 23 20 15 5 24 23 26 25 6 20 24 21 23 25 4 24 14 23 6 7 28 24 25 17 16 8 6 11 19 6,),)4O),0,1,,0,4,1,,False,False,0,True,unbalanced_brackets,,,,,,,,,,,,
801,CCC1ccc(C(=O)NCc1cccccc(C))(=O)cOccc(C)c,40,0,41.0,,<eos>,eos,<bos> C C C 1 c c c ( C ( = O ) N C c 1 c c c c c c ( C ) ) ( = O ) c O c c c ( C ) c <eos> <eos> 1 = O 1 <eos> <eos> <eos> <eos> 2 o = O 4 s # [ n # s = l c N 2 N O 2 l 4 l H 2 l 1 - c o S 4 - F - o # O o c B s N = l o O ] ( C = r F N s H F H ) 4 B N F - B # C 1 H F,15 15 15 8 23 23 23 5 15 5 13 19 6 18 15 23 8 23 23 23 23 23 23 5 15 6 6 5 13 19 6 23 19 23 23 23 5 15 6 23,c,(C)c,0,0,,0,2,0,,False,False,0,True,long_repetitive_fragment,,,,,,,,,,,,
802,CCNCc1Ccccccccc(Cl)CCCCC1C1Cc1,30,0,31.0,,<eos>,eos,<bos> C C N C c 1 C c c c c c c c c ( C l ) C C C C C 1 C 1 C c 1 <eos> <eos> <eos> <eos> 1 C 1 <eos> <eos> <eos> <eos> <eos> 1 C C 1 <eos> 1 C C 2 n 1 B N n c 1 n ( n C l F - l 2 [ = B s 1 F r C F N H 4 - H - N r 5 r 4 l N - r C O l ) H 1 # S 1 # F N s 5 # F n O c N ] s 4 s ( n H l,15 15 18 15 23 8 15 23 23 23 23 23 23 23 23 5 15 24 6 15 15 15 15 15 8 15 8 15 23 8,1,1Cc1,0,0,,0,1,0,CCNCC1CC=CC=CC=CC=C(Cl)CCCCC1C1CC1,True,True,1,True,,333.95,5.994,12.03,1.0,1.0,4.0,0.6655,4.2498,False,0.6032,Strong candidate,True
803,CC(C)CN(CNC(=O)C12CC(C(C)C)(C)CC2Cc)c11Cc1,42,0,43.0,,<eos>,eos,<bos> C C ( C ) C N ( C N C ( = O ) C 1 2 C C ( C ( C ) C ) ( C ) C C 2 C c ) c 1 1 C c 1 <eos> <eos> <eos> <eos> <eos> O <eos> <eos> 2 N 4 [ l - O H F l n s o O 2 - H r H B 1 C s N n F r H ( S 4 S 5 F c H # o - r ] # H l r - S [ # - r N c C = O H ( - B c r 1 = s 5 ) F ],15 15 5 15 6 15 18 5 15 18 15 5 13 19 6 15 8 9 15 15 5 15 5 15 6 15 6 5 15 6 15 15 9 15 23 6 23 8 8 15 23 8,1,1Cc1,0,0,,0,3,0,,False,False,0,True,long_repetitive_fragment,,,,,,,,,,,,
804,CC(CC(C(=C)CC1CNC(CC)C(C)C1C1C)C1C1)s1,38,0,39.0,,<eos>,eos,<bos> C C ( C C ( C ( = C ) C C 1 C N C ( C C ) C ( C ) C 1 C 1 C ) C 1 C 1 ) s 1 <eos> <eos> 1 C C c 1 <eos> <eos> O <eos> <eos> 2 l 1 = N H n # F B N H O c 2 - N C l H O s H 1 B 1 - l 4 [ c r s c C B N = # S r H ( # r ) n - N - s r c F = r B C N B = C F 4 H n 1 ] O,15 15 5 15 15 5 15 5 13 15 6 15 15 8 15 18 15 5 15 15 6 15 5 15 6 15 8 15 8 15 6 15 8 15 8 6 28 8,1,1)s1,0,0,,0,3,0,C=C1CC2CNC(CC)C(C)C2C(C)C2CSC(C)CC12,True,True,1,True,,307.55,4.591,12.03,1.0,2.0,1.0,0.7111,5.3786,True,0.7796,Strong candidate,True
805,O=C(CC1NC(=O)C1CC(=O)N1cccccccccFcCc11OC1C1)C1,46,0,47.0,,<eos>,eos,<bos> O = C ( C C 1 N C ( = O ) C 1 C C ( = O ) N 1 c c c c c c c c c F c C c 1 1 O C 1 C 1 ) C 1 <eos> <eos> <eos> <eos> <eos> <eos> = O F N <eos> c N - O o <eos> # - = l <eos> l B o <eos> o H N 4 c 4 # [ c H n 4 c H S = c r ( B 2 = # - n 4 c ( o s 2 o n N c B # B c O S 4 N # N 4 ),19 13 15 5 15 15 8 18 15 5 13 19 6 15 8 15 15 5 13 19 6 18 8 23 23 23 23 23 23 23 23 23 16 23 15 23 8 8 19 15 8 15 8 6 15 8,1,1)C1,0,0,,0,2,0,,False,False,0,True,rdkit_parse_failure,,,,,,,,,,,,
806,CCOc1ccc(CSCC)C(=O)c2CcnCCC(C)(=O)cc1Cc11c111c21,48,0,49.0,,<eos>,eos,<bos> C C O c 1 c c c ( C S C C ) C ( = O ) c 2 C c n C C C ( C ) ( = O ) c c 1 C c 1 1 c 1 1 1 c 2 1 <eos> <eos> <eos> <eos> H c 4 o # S B # [ S = r B F 1 ( H = s H ) S r = B 4 F H F - H F 1 F ] 3 C l - n S O r 3 n <eos> 5 - r = - o S r 2 [ r B 2 r ( c r C ) 5 O,15 15 19 23 8 23 23 23 5 15 20 15 15 6 15 5 13 19 6 23 9 15 23 25 15 15 15 5 15 6 5 13 19 6 23 23 8 15 23 8 8 23 8 8 8 23 9 8,1,1c21,0,0,,0,1,0,,False,False,0,True,long_repetitive_fragment,,,,,,,,,,,,
807,Cc1cc(-cn2nc(NCC(C)CO)cc(c-cnccc4)ncn)n21cCO1O2CCC2rs-=o=#H-ocsOBnslHBHoFOs4H-nB-NS-OF#C1#FC(lrO1Sc-c2orH#nS-SloN=F2)F#,119,0,,,,max_length,<bos> C c 1 c c ( - c n 2 n c ( N C C ( C ) C O ) c c ( c - c n c c c 4 ) n c n ) n 2 1 c C O 1 O 2 C C C 2 r s - = o = # H - o c s O B n s l H B H o F O s 4 H - n B - N S - O F # C 1 # F C ( l r O 1 S c - c 2 o r H # n S - S l o N = F 2 ) F #,15 23 8 23 23 5 7 23 25 9 25 23 5 18 15 15 5 15 6 15 19 6 23 23 5 23 7 23 25 23 23 23 11 6 25 23 25 6 25 9 8 23 15 19 8 19 9 15 15 15 9 27 28 7 13 26 13 4 17 7 26 23 28 19 14 25 28 24 17 14 17 26 16 19 28 11 17 7 25 14 7 18 20 7 19 16 4 15 8 4 16 15 5 24 27 19 8 20 23 7 23 9 26 27 17 4 25 20 7 20 24 26 18 13 16 9 6 16 4,#,2)F#,0,0,1,1,3,0,,False,False,0,True,ring_closure_mismatch,,,,,,,,,,,,
808,CCC(CC(C1CC(=O)C)CCCN(C(=O)(=OC(C)C)Cc)cc1),43,0,44.0,,<eos>,eos,<bos> C C C ( C C ( C 1 C C ( = O ) C ) C C C N ( C ( = O ) ( = O C ( C ) C ) C c ) c c 1 ) <eos> 1 n H 1 <eos> <eos> <eos> <eos> B <eos> r = c <eos> 3 l n H S 1 C 3 H C - B H l n ( B = H 5 H c [ S n = - o O - # c N C H F r - S s S - o 5 H 5 = O B c - o O r 1 H ) C 5 ] c,15 15 15 5 15 15 5 15 8 15 15 5 13 19 6 15 6 15 15 15 18 5 15 5 13 19 6 5 13 19 15 5 15 6 15 6 15 23 6 23 23 8 6,),cc1),0,0,,0,4,0,,False,False,0,True,long_repetitive_fragment,,,,,,,,,,,,
809,C1c1c(c2nc(Nc2ccccc2Nnc2-c1ccccc1c1111CO1)1cnO2C1C2l5sn)=lF1C(cNclc)NHsBrc1B(HBSNH(NOFc-N#oHC=SlS5#rsS[ol5O#nBOB=F1=C5),119,0,,,,max_length,<bos> C 1 c 1 c ( c 2 n c ( N c 2 c c c c c 2 N n c 2 - c 1 c c c c c 1 c 1 1 1 1 C O 1 ) 1 c n O 2 C 1 C 2 l 5 s n ) = l F 1 C ( c N c l c ) N H s B r c 1 B ( H B S N H ( N O F c - N # o H C = S l S 5 # r s S [ o l 5 O # n B O B = F 1 = C 5 ),15 8 23 8 23 5 23 9 25 23 5 18 23 9 23 23 23 23 23 9 18 25 23 9 7 23 8 23 23 23 23 23 8 23 8 8 8 8 15 19 8 6 8 23 25 19 9 15 8 15 9 24 12 28 25 6 13 24 16 8 15 5 23 18 23 24 23 6 18 17 28 14 27 23 8 14 5 17 14 20 18 17 5 18 19 16 23 7 18 4 26 17 15 13 20 24 20 12 4 27 28 20 21 26 24 12 19 4 25 14 19 14 13 16 8 13 15 12 6,),=C5),1,1,,0,2,1,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
810,Cc1cc(Cc(=O)c2C)CcCc2cccccccn1,30,0,31.0,,<eos>,eos,<bos> C c 1 c c ( C c ( = O ) c 2 C ) C c C c 2 c c c c c c c n 1 <eos> <eos> <eos> <eos> <eos> <eos> <eos> <eos> <eos> <eos> <eos> <eos> = O <eos> n 2 1 C l 2 [ F s N s 5 - F H 5 S 5 N # - F = N C c # C S 1 B F S 4 ] o F n O n o [ = C # c H O # c ] N # S 4 ( l s 4 ) F H S C F O C B l H F 4 - n,15 23 8 23 23 5 15 23 5 13 19 6 23 9 15 6 15 23 15 23 9 23 23 23 23 23 23 23 25 8,1,ccn1,0,0,,0,2,0,,False,False,0,True,long_repetitive_fragment,,,,,,,,,,,,
811,COc1cc(-c2ccc(CO)c2Cccc(O))c1,29,0,30.0,,<eos>,eos,<bos> C O c 1 c c ( - c 2 c c c ( C O ) c 2 C c c c ( O ) ) c 1 <eos> <eos> <eos> 1 1 <eos> <eos> <eos> <eos> <eos> <eos> <eos> <eos> <eos> <eos> <eos> <eos> 1 1 <eos> <eos> <eos> <eos> n 3 F ( l 1 F r o 3 c O s l ) C c B # [ H = B = O o 5 S = S s l 5 F S r 3 S r - H - r 3 n O 2 r H o N o C ] O B H F = N s [ H ] 1 N H,15 19 23 8 23 23 5 7 23 9 23 23 23 5 15 19 6 23 9 15 23 23 23 5 19 6 6 23 8,1,))c1,0,0,,0,2,0,,False,False,0,True,long_repetitive_fragment,,,,,,,,,,,,
812,O=C(Nc1cnnc-cccnc3ccncCc(c1)cc1ccnc1)n1=Oc1c1c1CCC2N=-l(c-F(H)sOl)c#cCHNlcBFB=OcnsS=N=c=[S]3#cCs3CSNHFNoOBHBFBlnFon#n23,119,0,,,,max_length,<bos> O = C ( N c 1 c n n c - c c c n c 3 c c n c C c ( c 1 ) c c 1 c c n c 1 ) n 1 = O c 1 c 1 c 1 C C C 2 N = - l ( c - F ( H ) s O l ) c # c C H N l c B F B = O c n s S = N = c = [ S ] 3 # c C s 3 C S N H F N o O B H B F B l n F o n # n 2 3,19 13 15 5 18 23 8 23 25 25 23 7 23 23 23 25 23 10 23 23 25 23 15 23 5 23 8 6 23 23 8 23 23 25 23 8 6 25 8 13 19 23 8 23 8 23 8 15 15 15 9 18 13 7 24 5 23 7 16 5 17 6 28 19 24 6 23 4 23 15 17 18 24 23 14 16 14 13 19 23 25 28 20 13 18 13 23 13 21 20 22 10 4 23 15 28 10 15 20 18 17 16 18 26 19 14 17 14 16 14 24 25 16 26 25 4 25 9 10,3,#n23,0,0,,0,2,1,,False,False,0,True,rdkit_parse_failure,,,,,,,,,,,,
813,Cc1cc12ncnn3ncCCNC(CO)Cc3nccHcccc3c[CH3]2cC11c21Cl2oB#Bn-#lB5cO(l(Fco[o5nNB2)=S]nF1[-B)CN#F(]-rorO5C#c[r#Ocn-cOnC]F)S25,119,0,,,,max_length,<bos> C c 1 c c 1 2 n c n n 3 n c C C N C ( C O ) C c 3 n c c H c c c c 3 c [ C H 3 ] 2 c C 1 1 c 2 1 C l 2 o B # B n - # l B 5 c O ( l ( F c o [ o 5 n N B 2 ) = S ] n F 1 [ - B ) C N # F ( ] - r o r O 5 C # c [ r # O c n - c O n C ] F ) S 2 5,15 23 8 23 23 8 9 25 23 25 25 10 25 23 15 15 18 15 5 15 19 6 15 23 10 25 23 23 17 23 23 23 23 10 23 21 15 17 10 22 9 23 15 8 8 23 9 8 15 24 9 26 14 4 14 25 7 4 24 14 12 23 19 5 24 5 16 23 26 21 26 12 25 18 14 9 6 13 20 22 25 16 8 21 7 14 6 15 18 4 16 5 22 7 27 26 27 19 12 15 4 23 21 27 4 19 23 25 7 23 19 25 15 22 16 6 20 9 12,5,)S25,0,0,,0,2,1,,False,False,0,True,rdkit_parse_failure,,,,,,,,,,,,
814,COC(=O)C1C(CCc1ccCcCC)Cc,24,0,25.0,,<eos>,eos,<bos> C O C ( = O ) C 1 C ( C C c 1 c c C c C C ) C c <eos> 1 c c 1 <eos> <eos> <eos> <eos> <eos> <eos> <eos> C <eos> <eos> <eos> <eos> <eos> 2 C 1 1 O 2 <eos> <eos> <eos> <eos> c 3 n N 3 n 2 B S B O - l F o N 4 B c N - O ( S 4 S H S = l N F n H [ C 5 # o N S F H F O 5 ( - o l r # = B ) N s 5 s C H s H 5 l ] ),15 19 15 5 13 19 6 15 8 15 5 15 15 23 8 23 23 15 23 15 15 6 15 23,c,C)Cc,0,0,,0,1,0,,False,False,0,True,long_repetitive_fragment,,,,,,,,,,,,
815,CCOC(=O)Nc1ccc(nc2cc)c(F)c1CnCCO(OC)C1COCn2C1,45,0,46.0,,<eos>,eos,<bos> C C O C ( = O ) N c 1 c c c ( n c 2 c c ) c ( F ) c 1 C n C C O ( O C ) C 1 C O C n 2 C 1 <eos> <eos> 2 C C 2 <eos> = - o 1 N H S 1 N [ C 5 F 3 ] ( F H = H n ( B s - H o [ n 5 ) C O H - o 4 C r o n # = H 1 S F - r H S n l n F B s F S 3 H 1 # C 4 c ),15 15 19 15 5 13 19 6 18 23 8 23 23 23 5 25 23 9 23 23 6 23 5 16 6 23 8 15 25 15 15 19 5 19 15 6 15 8 15 19 15 25 9 15 8,1,n2C1,0,0,,0,1,0,,False,False,0,True,rdkit_parse_failure,,,,,,,,,,,,
816,CCNCCNNC(=O)ccccc(=F)c1cnc1,27,0,28.0,,<eos>,eos,<bos> C C N C C N N C ( = O ) c c c c c ( = F ) c 1 c n c 1 <eos> 1 c 1 c 1 c 1 <eos> <eos> <eos> <eos> <eos> <eos> <eos> C <eos> <eos> <eos> <eos> <eos> <eos> <eos> <eos> <eos> c <eos> [ r 5 ] [ s r N O H c 2 N B l H 2 H n 1 C F c s 5 F = c s F l # l = O # c ( H # = S l H - B o 5 s 5 = n F ( H B N C s 4 H ) n 1 ),15 15 18 15 15 18 18 15 5 13 19 6 23 23 23 23 23 5 13 16 6 23 8 23 25 23 8,1,cnc1,0,0,,0,1,0,,False,False,0,True,rdkit_parse_failure,,,,,,,,,,,,
